番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
311,2019年08月02日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,トゥデイ,不明,不明,JBH-AF67,AF67E,エンジン,不明,エンジンにカーボンが挟まり、始動できなくなったり、エンストをする。
312,2019年08月02日,山口,ＨＰ,ニッサン,ルークス,2013年01月,"51,300 Km",DBA-ML21S,K6A,エンジン,２０１９年８月２日,ステアリングロックの不良により、エンジンがかからなくなった。
313,2019年08月02日,福岡,ＨＰ,トヨタ,アクア,2012年07月,"86,000 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０１６年ころから,ドアミラーのリトラクターモーターの不具合により、気温の高い時に左側のドアミラーが格納時に異音と共に途中で止まる。
314,2019年08月02日,不明,電話,マセラテイ,レヴァンテ,2017年04月,不明,ABA-MLE30E,M156E,保安灯火,不明,ヘッドライトをロービームの状態でフォグランプを点灯させ、その後にハイビームに切り替えるとフォグランプが勝手に消灯する。
315,2019年08月01日,福島,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０７,2007年11月,"58,000 Km",ABA-A75FX,5FX,動力伝達,２０１９年７月,シフトレバーの樹脂部分が破損し、レバーが折れた。
316,2019年08月01日,茨城,ＨＰ,ＢＭＷ,ミニワン,2012年08月,"62,000 Km",ABA-ME14,N12B14A,エンジン,２０１９年７月２６日,バイパス走行中、突然エンジンが停止した。
317,2019年08月01日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ガーラミオ,2012年06月,"276,500 Km",SDG-RR7JJCJ,J07E,エンジン,不明,原因不明のオーバーヒートをする。
318,2019年08月01日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,不明,不明,DAA-GP5,LEB-H1,車枠・車体,２０１９年７月,大雨の後、車に乗ったところ、運転席の足元が水浸しになっていた。
319,2019年08月01日,栃木,ＨＰ,スバル,フォレスター,2011年03月,"238,000 Km",CBA-SH9,EJ25,燃料装置,２０１８年１１月,室内にガソリンが、しみ出ている。
320,2019年08月01日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2018年03月,不明,EBD-DA16T,R06A,その他,２０１９年,スピードメーターが動かない。
321,2019年08月01日,長崎,ＨＰ,三菱,ミニカ,2001年06月,"90,600 Km",GF-H42A,3G83,その他,２０１９年７月２５日,エアコン高圧ホースがエンジンマウントに干渉し、突然破裂したため、エンジンルームより白煙があがった。
