番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
2404,"2023年03月11日","奈良県","ＦＡＸ","ニッサン","2017/12","DAA-GFC27","セレナ","32,721 Km","MR20-SM24","制動装置","２０２３年１月２３日","自宅車庫にてエンジンを掛けようとした際に、パーキング解除するとランプが点滅した。走行は出来るが、電動パーキングブレーキの警告が点灯したままになった。ディーラーでパーキングブレーキアクチュエーター一式を交換した。"
2405,"2023年03月10日","茨城県","ＨＰ","ホンダ","2019/10","6AA-GP8","ＳＨＵＴＴＬＥ","57,500 Km","LEB-H1","かじ取り","２０２３年","停車時にハンドルが小刻みに振れる症状が発生した。ディーラーで確認し、レーンキープアシストの誤信号によるものと診断され、モーター交換を行った。"
2406,"2023年03月10日","茨城県","ＨＰ","ホンダ","2019/10","6AA-GP8","ＳＨＵＴＴＬＥ","57,500 Km","LEB-H1","制動装置","２０２３年","信号などの一時停止時に１～２秒後くらいに、ブーっと電子音がなる。ディーラーでブレーキ系統のモーター交換を行った。"
2407,"2023年03月10日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2013/12","DBA-LL20","Ｚ４","24,000 Km","N20B20A","かじ取り","１週間前","車を使用中、不定期にアクティブステアリングエラーの警告が点くようになった。点灯するとハンドルが重くなって操作しにくくなる。ディーラーでギアボックス一式の交換と診断された。"
2408,"2023年03月10日","山形県","ﾌﾘｰﾀﾞｲｱﾙ","シトロエン","2019/06","ABA-A5CHN05","ＤＳ３","54,000 Km","HN05","エンジン","","走行中にエンジンが突然止まり動かなくなった。整備工場よりエンジンにカスが溜まったと説明を受けた。"
2409,"2023年03月10日","愛知県","24時間電話","ニッサン","2015/06","DAA-HFC26","セレナ","50,000 Km","MR20-SM23","動力伝達","２月下旬くらいから","走行中にエンジンルーム内から異音が聞こえ、日に日に顕著になり、速度が４０ｋｍ／ｈ以上になると凄い音が聞こえ、振動も出てきた。ディーラーで確認した結果ＣＶＴの不具合と診断された。"
2410,"2023年03月10日","愛知県","来訪","トヨタ","2011/11","DAA-ZVW30","プリウス","54,080 Km","2ZR-3JM","制動装置","２０２２年１０月１４日","交差点付近にて警告灯（ブレーキ警告灯、電子制御ブレーキ警告灯、ＡＢＳ＆ブレーキアシスト警告灯、スリップ表示灯、マスターウォーニングランプ）が点灯したためただちに停車しようとブレーキペダルを踏みこんだところ１度目は少し動いたため交差点を過ぎたあたりで停車しようとしたところブレーキペダルがロックして制動ができなくなった。その後、回生ブレーキ及びサイドブレーキを使用して停車した。調査の結果、電動式ブレーキアクチュエータ内の制御電磁弁シール部の摩耗によるものだと判明した。"
2411,"2023年03月09日","青森県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2015/02","ABA-DA17W","エブリイ","81,609 Km","R06A","エンジン","２０２３年２月","スラストベアリングの不良でエンジンから異音が出ている。"
2412,"2023年03月09日","埼玉県","電話","ニッサン","2021/06","6AA-E13","ノートｅ－ＰＯＷＥＲ　オーテック","","HR12-EM47","その他","","トリップメーターの平均燃費等の表示が、本来は３０分の駐車でリセットされるところ、リセットされない事が有る。"
2413,"2023年03月09日","茨城県","ＨＰ","ホンダ","2017/11","DBA-JF3","Ｎ－ＢＯＸ","68,700 Km","S07B","エンジン","２０２３年２月２７日","アイドリングストップからの発進時にエンストする。ディーラーでスターターモーターの交換と診断された。"
2414,"2023年03月09日","不明","電話","ダイハツ","2012/03","DBA-L675S","ミラココア","110,000 Km","KF","エンジン","","エンジンオイルの消費が激しく、規定量を入れても３～４ヶ月で残量が１リットルにも満たない量になる。"
2415,"2023年03月08日","茨城県","ＨＰ","ニッサン","2018/08","ZAA-ZE1","リーフ","121,500 Km","EM57","電動機(モーター)","２０２２年１０月２３日","信号待ち中に突然エラー表示が出て、そのまま走行車線上から動けなくなった。ディーラーでリチウムイオンバッテリーコントローラーの焼き付き、またバッテリーが制御不能になった事によるバッテリーの過放電で走行用のリチウムイオンバッテリーも壊れたと診断された。"
2416,"2023年03月08日","岐阜県","ＨＰ","マツダ","2018/02","ABA-DG17W","スクラムワゴン","110,700 Km","R06A","エンジン","","エンジンから異音がしている。"
2417,"2023年03月08日","兵庫県","ＨＰ","スバル","2017/01","DBA-GT7","インプレッサ","98,500 Km","FB20","保安灯火","２０２２年２月２７日","夕方走行中に突然「ライトシステム異常あり」の表示が出て右ライトが不点灯になった。整備工場でライトシステム全体の交換と診断された。"
2418,"2023年03月08日","三重県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2020/10","6AA-MXPH10","ヤリスハイブリッド","","M15A-1NM","制動装置","購入直後から","ブレーキをかけた時、不定期な条件で制動感が抜けることが有る。"
2419,"2023年03月08日","山形県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2009/09","DAA-ZVW30","プリウス","109,700 Km","2ZR-3JM","車枠・車体","","塗装コード０７０のパールホワイト色塗装の車で、塗装が剥がれた。"
2420,"2023年03月08日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2016/03","ABA-6RDAJ","ポロＧＴＩ","60,000 Km","DAJ","エンジン","","樹脂製のオイルパンに亀裂が生じ、エンジンオイルが漏れた。"
2421,"2023年03月08日","高知県","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","2016/01","DBA-8XCZE","アウディ　Ａ１","89,100 Km","CZE","保安灯火","","走行中に前照灯が突然消えてしまう。ディーラーで修理をしているが、同じ症状で７回故障している。"
2422,"2023年03月08日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2016/05","DAA-ZVW50","プリウス","50,000 Km","2ZR-1NM","保安灯火","去年末～今年初め発見","左右テールランプのカバーの内側が白濁した。"
2423,"2023年03月07日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","2018/03","DBA-8WCYRF","Ａ４","21,493 Km","CYR","エンジン","５年目の車検の点検","車検のための車両点検時にサーモスタットからの冷却水漏れが発見された。"
2424,"2023年03月07日","茨城県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2015/05","DAA-ZVW30","プリウス","39,700 Km","2ZR-3JM","保安灯火","２０２３年３月","ルームミラーに手を振れたところ、ミラーが根元の接着面から丸ごと剥がれて落下した。接着部を見たところミラーの接着剤でフロントガラスが削れたような様相になっていた。"
2425,"2023年03月07日","不明","電話","三菱","","GK1W","エクリプスクロス","","","その他","","ホンダのソナー搭載車両が近くにいると、まったく危険がないすれ違いや停車でもこちらのソナーが反応しピピピという警告音が鳴ってしまう。"
2426,"2023年03月07日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2021/08","2BL-NC59","ＧＢ３５０Ｓ","3,000 Km","NC59E","エンジン","新車購入当初から","変速時、右折左折時、信号停止など、低速時にエンストする。"
2427,"2023年03月07日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2021/05","2BK-MD47","ＣＲＦ２５０ＲＡＬＬＹ","","MD47E","エンジン","新車購入当初から","一定速度（エンジン５０００回転一定）で走行中にエンジンからバババ・・と異音がする。"
2428,"2023年03月07日","兵庫県","ＨＰ","ニッサン","2017/09","DBA-E12","ノート","28,189 Km","HR12","走行装置","２０２１年９月１３日、２０２３年２月２０","２０２１年９月１３日、２０２７４ｋｍに左後輪ハブベアリングから異音が発生し、２０２３年２月２０日２８１８９ｋｍに右後輪ハブベアリングから異音が発生した。"
2429,"2023年03月06日","埼玉県","ＨＰ","トヨタ","2015/04","DBA-ZRR80G","エスクァイア","60,800 Km","3ZR","エンジン","２０２３年２月２６日","走行中にエンジンブレーキがかかったような音がして、減速した。エンジンと横滑り警告灯が点灯し、翌日にはエンジンもかからなくなった。ディーラーで確認したところ、不具合症状は解消されてしまっていたが、コンティニュアスリバリアブルバルブリフトコントローラに異常があった履歴が確認できた。"
2430,"2023年03月06日","東京都","ＨＰ","ニッサン","2017/04","DAA-GFC27","セレナ","57,300 Km","MR20-SM24","動力伝達","２０２２年１２月１１日","渋滞に巻き込まれ、渋滞が解消していく中で速度を上げて走ろうとしたが、アクセルペダルを踏んでも加速しない（ギアが変わらない）現象を経験した。危険を感じ道中停車してエンジンをかけ直し、運転を再開すると、通常通り加速できた。ディーラーで確認したところ、不具合のログが確認され、ＣＶＴの交換が必要と診断された。"
2431,"2023年03月06日","千葉県","ＨＰ","シトロエン","2018/06","LDA-B787AH01","Ｃ４ピカソ","30,000 Km","AH01","排ｶﾞｽ･騒音","２０２３年２月１１日","排気システム故障とエンジン故障警告灯が表示され、「エンジン停止まであと〇〇キロ」と表示される。"
2432,"2023年03月05日","静岡県","ＨＰ","スバル","2014/08","DBA-VM4","レヴォーグ","68,551 Km","FB16","制動装置","２０２３年１月２６日","エンジン始動後アイサイト関係の警告灯が点灯したため、販売店で点検した結果ハイドロリックユニットの交換が必要であると診断された。"
2433,"2023年03月05日","東京都","ＨＰ","マツダ","2017/05","DBA-KF5P","ＣＸ－５","56,425 Km","PY","保安灯火","２０２３年２月２４日","ワイパーを動かしながら運転し、エンジンをかけたまま停車後、再出発しようとしたところ、ワイパーが全く動かなくなった。ディーラーで確認したところ、ＢＣＭ不良と診断された。"
2434,"2023年03月04日","岐阜県","ＨＰ","トヨタ","2007/06","KN-KDJ120W","ランドクルーザー　プラド","195,500 Km","1KD","車枠・車体","","スーパーホワイト色塗装の車で、塗装が剥がれた。"
2435,"2023年03月04日","神奈川県","ＨＰ","ニッサン","2023/01","5BA-FC28","セレナ","200 Km","MR20","エンジン","２０２２年２月","信号待ちで停止、アイドリングストップでエンジンも停止したが、そのまま再始動せずに止まってしまった。運転席のモニターには「シフトをＰレンジにしてください」とメッセージが出ていた。メーカーで原因が特定できず、車体を返却して全額返金された。"
2436,"2023年03月04日","神奈川県","ＨＰ","ルノー","2020/03","ABA-DFM5P","アルピーヌ　Ａ１１０","9,120 Km","M5P","電気装置","２０２３年２月２３日","走行中、電装系の警告が点灯したため路肩に停止した。ディーラーで確認したところ、オルタネーターの不良と判明したため交換した。"
2437,"2023年03月03日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2017/01","ABA-AUCJXF","ゴルフＲ","30,000 Km","","動力伝達","２０２２年１１月","ＤＳＧのリコール措置が済んで数ヶ月後に警告灯が点灯して消えなくなった。トランスミッションの交換を行うことになった。"
2438,"2023年03月03日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2014/06","DBA-E12","ノート","16,300 Km","HR12","その他","","踏み間違い防止アシスト搭載車で、１５ｋｍ／ｈ以下で走行し、日産車、三菱車、ルノー車の同じタイプのソナーを使っている踏み間違い防止アシスト搭載車とすれ違うと、危険な状態でなくとも踏み間違い防止アシストが作動してブレーキがかかる。"
2439,"2023年03月03日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2017/02","DAA-GC27","セレナ","35,000 Km","MR20-SM24","エンジン","去年から","フューエルインジェクターの不良により、エンジンのかかりが悪くなった。"
2440,"2023年03月03日","鹿児島県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","ABA-HM1","バモスホビオ","","E07Z","エンジン","","シリンダヘッドガスケットの不良により、オーバーヒートをして赤い警告灯が点いたが、一時的な警告の点灯だったため、そのまま使用を続けたところ、症状が悪化した。"
2441,"2023年03月03日","静岡県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2020/02","DBA-B21A","デイズルークス","","3B20","エンジン","２０２３年１月２５日","前日まで問題なく動いていたのに、突然バッテリーが上がり始動できなくなった。バッテリー交換を行ったが、３月１日に再び始動出来なくなり、販売店で確認したところ「カブリ」であると診断された。"
2442,"2023年03月03日","不明","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","-","パレット","","","排ｶﾞｽ･騒音","","アマゾンで販売されているの「ノーブランド・ＡＦセンサー　Ｏ２センサー　エキマニ側　１８２１３８２Ｋ００」を購入したが、装着して１～２か月ですぐに壊れた。"
2443,"2023年03月02日","神奈川県","ＨＰ","ＢＭＷ","2016/07","DBA-XS12","ＭＩＮＩ　Ｏｎｅ　５　Ｄｏｏｒ","19,726 Km","B38A12A","動力伝達","２０２３年２月１５日","ディーラーからドライブシャフトのグリス漏れを指摘された。"
2444,"2023年03月02日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","2012/06","LDA-KE2FW","ＣＸ－５","40,000 Km","SH","エンジン","２０２２年１２月３１日","走行中に大量の白煙を排気するとともにアクセルペダルを踏んでも加速しなくなった。"
2445,"2023年03月02日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/06","6AA-MXPJ10","ヤリスクロス","","M15A-1NM","その他","２０２３年２月","２０２３年２月　駐車場で車を止める際に、３０ｃｍ－３０ｃｍ－６０ｃｍの大きさのコンクリート物の角にぶつかってしまった。この際、ソナーが反応せず何の警告も鳴らなかった。ディーラーで確認行われた結果、障害物の鋭角面に向かう形であったためにソナーが反応できなかったものと判断された。"
2446,"2023年03月02日","宮城県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","2020/02","EBD-DA16T","キャリイ","13,300 Km","R06A","その他","","デュアルカメラブレーキサポート搭載車で、フロントガラスに特に曇りや汚れ等が無いのにも関わらず、カメラ視界不良のエラーが出る。"
2447,"2023年03月01日","茨城県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2013/07","DAA-HFC26","セレナ","150,000 Km","MR20-SM23","動力伝達","","交差点の右折時にアクセルペダルを踏みこんでも最大３～４秒間程度、車が進まないことが有る。販売店で確認したところＣＶＴの不良と診断された。"
2448,"2023年03月01日","神奈川県","ＨＰ","フォルクスワーゲン","2015/03","DBA-AUCHP","ＶＷゴルフヴァリアント１．４／１０３ｋＷ","39,300 Km","CHP","エンジン","２０２０年１１月","アイドリング状態での異音及び振動が出る。カムアジャスター、カムアジャスターソレノイド、クランクセンサー、プラグ、イグニッションコイル、バッテリーを交換したが完治しない。"
2449,"2023年03月01日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2015/02","DBA-LA600S","タントスローパー","30,300 Km","KF","乗車装置","２０２３年３月１日","運転席のドアが内側から開かなくなった。"
2450,"2023年03月01日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2015/02","DBA-LA600S","タントスローパー","30,300 Km","KF","乗車装置","２０２３年３月１日","リモコンスイッチを押すと、スローパーが開閉するところ、スイッチ操作をしても開閉しない。"
2451,"2023年03月01日","埼玉県","ＨＰ","いすゞ","2007/11","BDG-RU8JHAJ","いすゞガーラ","151,043 Km","J08E","燃料装置","２０２２年１月２４日、２０２２年１０月１","運転席側燃料タンクの凹みを発見した。真空状態になり内側に潰れており、高圧ホースも潰れがあった。運転席側燃料タンク、ブリーザーホース、ブリーザーバルブを交換したが、２０２２年１０月１８日　走行中に路上で車両が停止した。左右燃料タンクが真空状態になり、内側に潰れていた。"
2452,"2023年03月01日","愛知県","ＨＰ","シトロエン","2022/02","3DA-K9CYH01","ベルランゴ","","YH01","その他","２０２３年１月２６日・２月２日","早朝　車を始動させた際にモニターが動作しなかった。（ブラックアウト）３０分走行後、エンジンを停止し、再度エンジンを始動した結果動作したため経過観察をしたところ、１週間後に再発した。"
2453,"2023年03月01日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","DAA-RU4","ＶＥＺＥＬハイブリッド","","LEB-H1","制動装置","４年前から","電動駐車ブレーキの不良により、作動時にキーンと異音が出る。"
2454,"2023年02月28日","埼玉県","ＨＰ","ホンダ","2006/12","ABA-HM2","バモス","75,783 Km","E07Z","走行装置","２０２３年２月７日","国道走行中、左後輪が脱落した。確認したところ、前回の車検時に前回車検時などに規定値での締め付けができていなかったのではないかと診断された。右後輪もボルトが緩んでおり、車軸に使用するベータピンは自動車メーカーの部品が使われていなかった。"
2455,"2023年02月28日","長野県","ﾌﾘｰﾀﾞｲｱﾙ","フォルクスワーゲン","2013/03","DBA-AUCJZ","ゴルフ","107,000 Km","CZJ","保安灯火","","ドアミラー鏡面が走行中に外れて落ちた。"
2456,"2023年02月28日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2020/06","5BA-A200A","ライズ","","1KR","その他","２０２３年２月","メーターにキーフリー故障と出た。"
2457,"2023年02月28日","青森県","24時間電話","三菱","2008/10","DBA-CV5W","デリカＤ５","87,600 Km","4B12","保安灯火","２０２３年２月２５日","エンジンをかけている間、ワイパーが止まらなくなった。"
2458,"2023年02月27日","石川県","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2020/08","6BA-LA650S","タント","","KF","その他","２０２３年","エアコンのブロアモーターから異音が出るようになった。"
2459,"2023年02月27日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","ＢＭＷ","2017/08","EBL-K16AA","ＢＭＷ　Ｋ１６００Ｂ","","166EA","動力伝達","","リバースギアが入らない。"
2460,"2023年02月27日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2012/12","DBA-204248","Ｃ２００ＣＧＩ","66,100 Km","271","エンジン","２０２３年","外２８７２対象範囲外の車両で、カムシャフトアジャスタ不良が発生し、リコール届出内容と同じ始動時の異音、ＭＩＬが点灯した。"
2461,"2023年02月27日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","2018/12","DAA-GB7","ＦＲＥＥＤ","43,737 Km","LEB-H1","その他","","運転席側の暖房が効かなくなった。整備工場で確認したところ、ヒーターコアの水が流れる経路の詰まりの疑いがあると診断され、ヒーターコアを交換した。"
2462,"2023年02月27日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","アウディ","2004/03","GH-8EAMBF","Ａ４アバント","80,000 Km","AMB","燃料装置","２０２３年１月～２月に発見","燃料レベルセンサーの蓋から燃料が漏れ、満タン給油時に燃料が垂れてくるようになった。"
2463,"2023年02月27日","徳島県","ﾌﾘｰﾀﾞｲｱﾙ","その他","","23-114","モリタ宮田工業　自動車用消火器ブラケット","","","装置その他","","高圧ガス運搬車等に装着する、自動車用消火器用のブラケットが強度不足で固定部が破損し、消火器が外れる。"
2464,"2023年02月26日","愛知県","ＨＰ","フォルクスワーゲン","2020/09","3DA-AUDFG","ゴルフヴァリアントＴＤＩ／１１０ｋＷ","","DFG","制動装置","中古車購入時点から","ブレーキフルードリザーバータンクの容器上面が白化している。"
2465,"2023年02月25日","青森県","ＨＰ","ホンダ","2018/01","DBA-JF4","Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ","45,000 Km","S07B","エンジン","２０２３年２月１日","走行中に坂道で吹けなくなり、エンジン警告灯が点灯して、エンジン回転数が下がった。ディーラーで診断した結果、複数シリンダにて失火が確認された。"
2466,"2023年02月25日","静岡県","ＨＰ","シトロエン","2017/03","LDA-B7CAH02","ＤＳ４　ＣＲＯＳＳＢＡＣＫ","89,340 Km","AH02","電気装置","２０２２年１２月","エンジン始動時に「Ｅｌｅｃｔｒｉｃａｌ　ｃｉｒｃｕｉｔ　ｆａｕｌｔ」のエラー表示が発生した。ディーラーにてテスター診断してもらったところ、電源供給保護ユニットステータスエラーと診断された。後日、エンジン始動が一切できなくなり、メーター表示等の電力供給も明滅していた。バッテリー上がりと判断してロードサービスにてエンジン始動してもらい、ディーラーに持ち込んだところ、電源供給保護ユニットとバッテリーの新品交換を推奨され、交換をした。"
2467,"2023年02月24日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2016/01","DBA-NT32","エクストレイル","","MR20","動力伝達","２０２３年２月","一般道を走行中に異音がし、車が止まってしまった。確認したところ、トランスファ内部の破損と思われ、交換が必要となった。"
2468,"2023年02月24日","新潟県","ＨＰ","ホンダ","2013/12","DAA-GP5","フィット","137,000 Km","LEB-H1","動力伝達","２０２３年１月","始動したところ、トランスミッションからキーキーとモスキート音のような高音が鳴り出すようになった。"
2469,"2023年02月24日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","プジョー","2019/08","LDA-T9WYH01","３０８ｓｗ","64,600 Km","YH01","エンジン","２０２２年１１月３日","高速道路を走行中に突然エンジンが停止した。ディーラーで確認し、当初バッテリーのヘタリと診断されて交換したが、症状が解消せず、燃料高圧ポンプ不良の疑いとして追加で交換整備をしたが、それでも解消せず、さらに調査が行われた結果、燃料フィルター部から燃料系統にゴミが流れ込んだものと診断された。"
2470,"2023年02月24日","宮崎県","ＨＰ","メルセデス・ベンツ","2017/08","LDA-447811","Ｖ２２０ｄ","39,000 Km","651","エンジン","この１年で数回発生","Ｏ２センサーの不良により、チェックランプが点灯した。"
2471,"2023年02月24日","東京都","電話","ホンダ","","不明","Ｎ－ＢＯＸ","","","車枠・車体","新車購入時から","ノッキングの症状を起こしており、複数回修理に出しているが直らず、先日またノッキングを起こした。"
2472,"2023年02月24日","山梨県","ﾌﾘｰﾀﾞｲｱﾙ","ポルシェ","2022/02","3BA-E3NAA","Ｃａｙｅｎｎｅ","","","保安灯火","","洗車後、前照灯のレンズ内側に水が浸入し、水滴が付着した状態になった。"
2473,"2023年02月24日","山梨県","ﾌﾘｰﾀﾞｲｱﾙ","ポルシェ","2022/02","3BA-E3NAA","Ｃａｙｅｎｎｅ","","DCB","制動装置","購入直後から","停止するときにブレーキがキーキー鳴く。"
2474,"2023年02月24日","埼玉県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","","ABF-SKP2L","ボンゴトラック","","","車枠・車体","","後部アオリの溶接部分、及び、アオリの四隅のフレーム部分の溶接が切れてしまい、耕運機を乗せるラダーをかけられなくなった。"
2475,"2023年02月24日","福岡県","ＨＰ","日野","2017/08","QPG-FW1EXEG","日野プロフィア","5,552,000 Km","E13C","排ｶﾞｽ･騒音","２０２３年２月２０日","ＤＰＲの自動再生が実行されるとパワーが落ちる。また、坂道でパワーが落ちる症状があり、ディーラーで点検したところ、煤の蓄積量を検知するためのホースが抜けてしまっているため、煤焼きが動いてなく、また、煤がマフラー内に蓄積してしまい、尿素側も詰まってしまっている状況と判った。"
2476,"2023年02月23日","静岡県","ＨＰ","ダイハツ","2006/06","CBA-L405S","ソニカ","102,500 Km","KF","車枠・車体","２０２２年１２月３０日　エンジン脱着修理","エンジンルーム奥側の下部の車体フレームにおいて、幅５ｍｍ程度・長さ１００ｍｍ程度の隅肉溶接ビードの溶け落ちを発見した。"
2477,"2023年02月22日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2012/11","LDF-VW2E26","ＮＶ３５０キャラバン","212,100 Km","YD25","エンジン","","ラジエーターのアッパータンクやホース接続部において亀裂が生じ、水漏れした。"
2478,"2023年02月22日","茨城県","ＨＰ","ニッサン","2021/07","ZAA-ZE1","リーフ","18,957 Km","EM57","電気装置","２０２３年２月２１日","エンジン始動時に「ＥＶシステム故障」「次回起動できません」と表示され、走行する事ができなくなった。"
2479,"2023年02月22日","群馬県","ＨＰ","プジョー","2017/07","LDA-T9BH01","３０８","52,000 Km","BH01","排ｶﾞｽ･騒音","２０２３年２月","走行中、突然エンジン故障警告灯とアドブルー警告灯が点灯した。整備工場でアドブルーインジェクターの詰まりと診断された。"
2480,"2023年02月21日","東京都","電話","トヨタ","2018/10","6AA-AZSH20","クラウン","203,300 Km","A25A-1KM","エンジン","２０２２年１１月１４日","首都高速走行中、走行中にバンと音がして発煙し、路肩に停車したところ、エンジンルームから出火した。"
2481,"2023年02月21日","東京都","ＨＰ","ポルシェ","2022/08","7BA-J1NUA","Ｍａｃａｎ　ＧＴＳ","500 Km","DGR","走行装置","２０２３年１月８日","時速１０ｋｍでの運転で後部左側のボディをガードレールにぶつけた際、その衝撃でリアアクスルが折れた。"
2482,"2023年02月21日","北海道","ＨＰ","スズキ","2016/03","DAA-MK36S","ソリオ","118,000 Km","K12C-WA05A","緩衝装置","２０２３年２月","急に車体が前下がりになり、乗り心地が悪くなった。車両を確認したところ、フロントサスペンションスプリングが左右とも折れていた。"
2483,"2023年02月20日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/01","3BA-AGH30W","アルファード","","2AR","車枠・車体","","特定の傾斜が有る場所に停めている状態において、電動ハッチが閉まらなくなる。ディーラーの別の車両でも再現できており、傾斜で歪むからであり、修理不可能と言われている。"
2484,"2023年02月20日","和歌山県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","-","キャリイ","","","乗車装置","","助手席ドアに半ドア警告灯が装備されていない。"
2485,"2023年02月20日","愛知県","ＨＰ","ＤＳ","2022/11","3DA-D41YH01","ＤＳ４","900 Km","YH01","エンジン","２０２３年１月２８日","一般道を１０分程度、高速道路を２０分程度、一般道を５分程度走行している最中に「エンジン故障」、「油圧異常」という警告が出てスピードが出なくなったた。一旦エンジン停止をしたところ、その後エンジンの再始動ができなくなったため、レッカーでディーラーへ搬送した。"
2486,"2023年02月20日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2010/10","DBA-Z12","キューブ","90,000 Km","HR15","かじ取り","２０２３年２月１０日","ステアリングロックの不具合により、突然エンジンがかからなくなった。"
2487,"2023年02月20日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2017/04","DAA-NHP10","アクア","48,400 Km","1NZ-1LM","走行装置","１０日前くらい","リヤのハブベアリングから異音がするようになった。ディーラーで確認したところ、ベアリングにガタがあると診断された。"
2488,"2023年02月20日","山形県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2017/03","QPG-FU64VZ","ふそうスーパーグレート","564,700 Km","6R10","車枠・車体","","アルミサイドバンパーのステーが、走行中に折れる。（ボルト締めつけ部から亀裂が生じる）"
2489,"2023年02月20日","山形県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2017/03","QPG-FU64VZ","ふそうスーパーグレート","507,500 Km","6R10","車枠・車体","","アルミサイドバンパーのステーが、走行中に折れる。（ボルト締めつけ部から亀裂が生じる）"
2490,"2023年02月20日","滋賀県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","2015/01","DAA-HFC26","セレナ","125,000 Km","MR20-SM23","動力伝達","５万ｋｍ時と現在","ＣＶＴの不良により、アクセルペダルを踏んでも車が動かなかったり、走行時にエンジンを４０００ｒｐｍにしても３８ｋｍ／ｈしか出ない症状になった。走行距離が５万ｋｍ時に一度ＣＶＴを交換修理をしており、その上で再度ＣＶＴが故障している。"
2491,"2023年02月20日","不明","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/04","5BA-M900A","パッソＭＯＤＡ","","1KR","保安灯火","納車初日から","ウインカーの車線変更モードを使った際に、ずっと消えない事が有る。"
2492,"2023年02月20日","不明","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/04","5BA-M900A","パッソＭＯＤＡ","","1KR","エンジン","","エンジンがかからなかったことが有る。販売店でスタートボタンを交換した。"
2493,"2023年02月20日","不明","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/04","5BA-M900A","パッソＭＯＤＡ","","1KR","乗車装置","","周囲に鍵を持ってる人がいないのに、電子キーが勝手に開いたことが有る。開錠のためのドアノブのボタンについて運転席側が反応しなかったことが有る。"
2494,"2023年02月20日","不明","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/04","5BA-M900A","パッソＭＯＤＡ","","1KR","保安灯火","","ドアミラーが自動で開かなかったことが有る。"
2495,"2023年02月20日","不明","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2022/04","5BA-M900A","パッソＭＯＤＡ","","1KR","乗車装置","","シートベルトリマインダ―が、作動しないはずの極低速での車庫入れ時に鳴り続けた。シートベルトの部品を交換して解消した。"
