番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
321,2020年07月02日,埼玉,ＨＰ,ニッサン,セレナ,2010年11月,"54,000 Km",DBA-FC26,MR20,動力伝達,２０１７年頃,ＣＶＴの不良により、２０ｋｍ／ｈ以下に速度を落とし、再加速する際に非常に強くガクッとギアがぶつかる感じの衝撃が出る。
322,2020年07月02日,茨城,ＨＰ,三菱,ふそうキャンター,1997年09月,"146,400 Km",KC-FE518BD,4D35,制動装置,エンジン始動後,エンジン始動時、イージーゴー警告灯が点灯した。
323,2020年07月02日,栃木,ＨＰ,スズキ,スペーシア,2018年08月,"18,565 Km",DAA-MK53S,R06A-WA05A,エンジン,２０２０年６月３日,交差点手前でアイドリングストップした後にエンジントラブルが発生し、電気系統がダウンした。降車した後、無人の状態でエンジンがかかった。
324,2020年07月02日,愛知,ＨＰ,ニッサン,セレナ,2013年10月,"50,000 Km",DAA-HFC26,MR20-SM23,保安灯火,２０２０年１月頃,ハイマウントライトが切れていると後方車両の方が声をかけてくれて、後日確認したところハイマウントランプが真っ二つに割れていた。
325,2020年07月02日,愛知,ＨＰ,ジャガー,ＸＥ,2015年10月,"13,109 Km",CBA-JA2GA,204PT,車枠・車体,２０２０年５月１２日　６月２１日,トランクルームが雨漏りし、トレーラーモジュールカプラーがショートしたため、エンジン始動不良、セキュリティシステムの故障が発生した。
326,2020年07月02日,静岡,ＨＰ,テスラ,モデルＳ,2015年01月,"13,600 Km",ZAA-SL1S,L1S,電気装置,２０１９年１１月,センターコンソール画面の再起動をかけたら映らなくなり、ナビやフォグランプやエアコンの操作が一切できなくなった。
327,2020年07月02日,京都,来訪,トヨタ,ハイエース,2012年12月,"101,300 Km",QDF-KDH201V,1KD,燃料装置,２０２０年６月,国３９４５のリコールで、燃料噴射ポンプの交換が必要のない車両とされた車両で、２年後に燃料噴射ポンプが故障した。
328,2020年07月02日,鳥取,ＨＰ,スズキ,アルトラパン,2013年01月,"85,730 Km",DBA-HE22S,K6A,かじ取り,２０２０年６月２９日、３０日,エンジンを始動しようとしたが、警告表示「ステアリングロック要点検、未解除」の表示が出て始動しなかった。
329,2020年07月02日,山口,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2013年12月,"28,600 Km",DBA-BRM,FB25,制動装置,２０２０年６月２０日,ブレーキ倍力装置の空気漏れにより、ブレーキペダルの踏みごたえが固くなり、エンジンを始動できなくなった。
330,2020年07月02日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＬＥＧＥＮＤ,2015年04月,"100,000 Km",DAA-KC2,JNB-H2-H3-H3,車枠・車体,不明,天気や時間帯にかかわらず、高速道路の溝で車体後部が振られる。
331,2020年07月02日,大分,ＨＰ,ニッサン,セレナ,2013年09月,"83,700 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により、運転中に警告灯が出てスピードが出なくなった。
332,2020年07月01日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2015年02月,"103,000 Km",LDA-GJ2AW,SH,エンジン,２０２０年６月１３日,高速道路走行中にオイルポンプのチェーンが切れたため、エンジンオイル警告とエンジン警告灯が点灯し、エンジンが吹けなくなった。レッカー搬送後、ディーラーにて調査を受けたところ、オイルポンプのチェーンが切れており、エンジンがブローしていた。
333,2020年07月01日,新潟,ＨＰ,マツダ,ＣＸ－３,2015年07月,"41,605 Km",LDA-DK5AW,S5,電気装置,２０２０年６月６日,国４２８９のリコールを２０１８年７月に修理した車両で、２０２０年６月６日以降４回ｉ－ＥＬＯＯＰ警告灯の点灯、ｉ－ｓｔｏｐ警告灯の点滅があり、ディーラーに修理入庫している。
334,2020年07月01日,東京,ＨＰ,ケーターハム,セブンスプリント,2017年07月,"5,200 Km",不明,Z2,電気装置,購入後２年,ポジションランプ点灯時、７．５Ａヒューズが溶断する。
335,2020年07月01日,東京,ＨＰ,ケーターハム,セブンスプリント,2017年07月,"5,200 Km",不明,Z2,燃料装置,購入後３か月,高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、惰性で路肩に流れ着いた。
336,2020年07月01日,東京,ＨＰ,ケーターハム,セブンスプリント,2017年07月,"5,200 Km",不明,Z2,エンジン,購入後３か月,高所（標高１、０００ｍ～）に行くとアイドリングが不安定になり、エンジンが止まる。平地に降りても暫く改善しない。
337,2020年07月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2013年03月,"70,000 Km",DBA-MH34S,R06A,動力伝達,不明,シフトパドルスイッチの不良により、パドルをシフトダウン側に操作してもコンピューターに操作の信号が入らず、シフトダウンされない症状が出るようになった。
338,2020年07月01日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野レンジャー,2015年01月,"16,600 Km",LDG-GK8JLAA,J08E,車枠・車体,不明,電動油圧キャブチルトの油圧ホースが抜けた。
339,2020年07月01日,埼玉,ＨＰ,ＢＭＷ,３４０ｉ,2016年09月,"15,000 Km",DBA-8B30,B58B30A,エンジン,２０１９年９月頃,駐車場から１ｋｍ以内で走行するとアイドリングストップ時に勝手にパーキングに入ったり、アイドリングストップした直後にそのままエンストする。
340,2020年07月01日,静岡,ＨＰ,トヨタ,タウンエースバン,2014年03月,"72,000 Km",ABF-S412M,3SZ,車枠・車体,２０２０年５月頃から,フロントガラス付近のボディー鉄板の継ぎ目にヒビが入ったため、雨がフロントガラスの貼り合わせからピラーを伝わり車内に入り、足元に溜まるようになった。
341,2020年07月01日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ１８０,2013年04月,"62,000 Km",DBA-204249,271,エンジン,２０２０年５月１日,外－２８７２のリコール届出と同じ、油圧カムシャフトアジャスタの不良により、エンジンランプが点灯した。
342,2020年07月01日,佐賀,ＨＰ,日野,レンジャー,2017年08月,"15,130 Km",TKG-FC9JKAP,J05E,エンジン,２０２０年２月１３日,走行中にフロントプーリー及び、フライホイールが脱落した。
