番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
317,2019年07月03日,香川,ＨＰ,スズキ,ワゴンＲ,2010年02月,"47,600 Km",DBA-MH23S,K6A,その他,２０１９年６月２９日,エアコンコンプレッサーから異音がし、冷房が効かなくなった。
318,2019年07月02日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,日野,レンジャー,2014年05月,"167,200 Km",QKG-FE7JMAA,J07E,制動装置,不明,坂道で駐車ブレーキを作動させたところ、車が止まらずに動き出してしまった。
319,2019年07月02日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,日野,レンジャー,2009年10月,"329,000 Km",BDG-FE8JMWA,J08E,制動装置,不明,坂道で駐車ブレーキを作動させたところ、車が止まらずに動き出してしまった。
320,2019年07月02日,岩手,ＨＰ,マツダ,ＣＸ－５,2012年03月,"100,000 Km",LDA-KE2FW,SH,電気装置,２０１９年３月１５日,一般道路走行中にエンジンルーム内で何かがゴンゴンと衝突する音が複数回聞こえた。直後に充電異常の警告灯が点灯した。すぐに路肩に停車してエンジンルーム内の確認を行ったところ、オルタネータのシャフトが砕けてプーリー本体が脱落していた。またプーリー内側のベアリングが摩耗しており一握りほどの量の金属粉が発生していた。
321,2019年07月02日,長野,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０６,2006年09月,"50,000 Km",GH-T1NFU,NFU,エンジン,２０１９年７月２日,前触れなく、突然エンジンが停止し、再始動してもアイドリングもしなくなった。
322,2019年07月02日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,アクシストリート,不明,"29,000 Km",EBJ-SE53J,E3F1E,エンジン,購入１～２年ごろから,走行中に突然エンジンが停止し、しばらく再始動不能になる。
323,2019年07月02日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガクロスオーバー７,2016年02月,"18,300 Km",DBA-YAM,FB25,車枠・車体,不明,カーナビゲーション本体基盤に水分が入り、故障してしまった。
324,2019年07月02日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2005年06月,"140,000 Km",ABA-JB23W,K6A,車枠・車体,２０１９年６月,ルーフレール装着車で、レールを車体と接続する部分のブラケットが破損し、車体後部側の固定が外れた。
325,2019年07月02日,愛知,ＨＰ,トヨタ,クラウン,2004年10月,"50,000 Km",DBA-GRS180,4GR,保安灯火,３年ほど前,フロントガラスのゴムモールが浮いて金具が見えている事に気が付いた。
326,2019年07月02日,愛知,ＨＰ,トヨタ,クラウン,2004年10月,"50,000 Km",DBA-GRS180,4GR,車枠・車体,２０１９年４月,ダッシュボードに亀裂が出来、エアコンを付けたら、ダッシュボードのエアコン吐出し口から黒いスポンジが飛んで出てきた。
327,2019年07月02日,愛知,ＨＰ,トヨタ,クラウン,2004年10月,"50,000 Km",DBA-GRS180,4GR,保安灯火,２０１９年４月,フォグランプ内に水が溜まる。
328,2019年07月02日,愛知,ＨＰ,トヨタ,クラウン,2004年10月,"50,000 Km",DBA-GRS180,4GR,その他,２０１９年４月,カーナビの画面が出なくなった。
329,2019年07月02日,岐阜,ＨＰ,ニッサン,デイズ,2014年03月,"22,282 Km",DBA-B21W,3B20,保安灯火,２０１９年６月２９日,ドアロック連動式格納ドアミラー装着車で、左側ミラーがモーターは回るが、ミラーが開かなくなった。
330,2019年07月02日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴェルファイア,2015年10月,不明,DBA-AGH30W,2AR,エンジン,不明,ガソリンを満タンにすると、チャコールキャニスターが液体のガソリンで一杯になるため、エンジンが完全暖機されるまでの間、シリンダー内へ送られる燃料が濃くなりすぎて、エンストする。
331,2019年07月02日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ジャイロ,不明,不明,不明,不明,車枠・車体,２０１９年４月２２日,国道を走行中に車体から発火し、交差点で停車した時点で炎上し、全焼してしまった。
332,2019年07月02日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2018年09月,不明,6AA-AZSH20,A25A-1KM,制動装置,不明,ブレーキペダルがアクセルペダルよりも高い位置に配置されているため、アクセル操作からブレーキ操作に移る時に足を高く持ち上げないと、踏み変えが出来ない。
333,2019年07月01日,長野,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2004年09月,"175,794 Km",NR-NKR81G,4HL1,燃料装置,２０１９年６月１２日,サプライポンプからつながっているフューエルパイプが破断しており、そこから大量に軽油が漏れていた。
334,2019年07月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,不明,不明,DBA-PNE52,不明,動力伝達,不明,信号に止まる減速時、ギアが４速から２速に下がる際にボンと前に出る。低速走行時に変速ショックのような加速する感じがある。
335,2019年07月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ３５０　ＢＬＵＥＴＥＣ,不明,不明,LDA-212024C,642,排ｶﾞｽ･騒音,不明,ＮＯｘセンサー、ＡｄＢｌｕｅ温度センサーの不良により、エンジン始動後にエンジンチェックランプが点灯した。
336,2019年07月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２２０ｄ,2017年02月,不明,LDA-213204C,654,電気装置,不明,車両の漏電により、左半分の電装系が全て動かなくなるとともにバッテリーが上がった。修理を終えて使用を続けていたが、再びバッテリーが３Ｖしかない状態になり、ロードサービスによりジャンプスタートをしたところ、スタート直後にエンジンを止めて測定したにも関わらず、バッテリーが１２Ｖに戻っている現象が発生した。
337,2019年07月01日,神奈川,ＨＰ,スバル,レヴォーグ２．０　ｓｔｉ,2018年06月,不明,DBA-VMG,FA20,制動装置,２０１９年５月,ＡＶＨ（アクティブビークルホールド）機能搭載車で、信号待ち等の停車時にＡＶＨが作動している状態で、上着を脱ぐためにシートベルトを外したりすると、ＡＶＨによるブレーキホールドが解除され、運転者の意図に反して、車が勝手に動き出す。
338,2019年07月01日,愛知,電話,ニッサン,ルークス,2010年03月,"87,000 Km",DBA-ML21S,K6A,その他,不明,エアコンのコンプレッサオイルの充填量が不足している。
339,2019年07月01日,愛知,ＨＰ,ニッサン,ルークス,2010年03月,"87,000 Km",DBA-ML21S,K6A,動力伝達,不明,出足加速時にエンジン回転が上がらない。加速走行中にＣＶＴの滑りを感じる。
340,2019年07月01日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,バモスホビオ,2007年03月,不明,GDB-HJ2,E07Z,かじ取り,不明,ステアリングギアボックスの不良により、カーブなどを走行後、ハンドルが自然に直進に戻らない。
341,2019年07月01日,長崎,ＨＰ,ホンダ,Ｎ－ＯＮＥ,2014年01月,"43,300 Km",DBA-JG1,S07A,車枠・車体,２０１９年４月,フロントガラスとボディのつなぎ目から塗装が剥がれた。
