番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
272,2022年05月04日,埼玉,ＨＰ,カワサキ,Ｚ２５０ＳＬ,2015年09月,不明,JBK-BR250E,BX250AE,保安灯火,不明,ヘッドライトの表面にひび割れが発生した。
273,2022年05月03日,新潟,ＨＰ,アウディ,アウディ　Ｓ１,2015年06月,"56,530 Km",ABA-8XCWZF,CWZ,エンジン,不明,走行中、突然に、冷却水が音を立てて漏れ出す。あっという間にリザーブタンクの水位が下がる。ディーラーで確認したところ、ウォーターポンプ交換になった。
274,2022年05月03日,茨城,ＨＰ,マツダ,デミオ,2015年05月,"110,000 Km",LDA-DJ5FS,S5,保安灯火,２０２２年３月頃,ウォッシャー液が２Ｌ補充後、２週間で高速を走行中に出なくなり、また補充して車両下部を経過観察したところ、ボタボタ漏れていた。
275,2022年05月03日,栃木,ＨＰ,アウディ,アウディ　ＲＳ７　ＳＢ,2017年05月,"36,000 Km",ABA-4GCWUC,CWU,エンジン,２０２２年５月３日,信号停車中に異常振動と異音が発生した。加速中も金属音を削るようなが音大きくなり、エンジンに負荷をかけないようにしながら帰宅した。その後エンジンが正常に掛からなくなった。
276,2022年05月03日,愛知,ＨＰ,プジョー,５０８,2017年07月,"30,100 Km",ABA-W2W5G01,5G01,その他,２０２１年１１月　２０２２年５月,交差点での減速時にメーターパネルが一瞬ブラックアウトして再起動される。
277,2022年05月03日,兵庫,ＨＰ,マツダ,デミオ,2014年12月,"82,000 Km",LDA-DJ5FS,S5,動力伝達,２０２２年４月２２日,信号停止後、発進時にニュートラルからどのギアにも入らなくなった。ディーラーで確認したところ、ギアボックスに入ったところの部品のボルトが折れていたとのことで交換修理となった。
278,2022年05月03日,岡山,ＨＰ,フォルクスワーゲン,ＶＷゴルフ　１．４／１０３ｋＷ,2014年03月,"51,158 Km",DBA-AUCPT,CPT,保安灯火,２０２１年５月、２０２２年５月,２０２１年５月に運転席側、サイドミラーの鏡面が自然落下し、破損した。２０２２年５月には助手席側鏡面が同様に破損した。
279,2022年05月03日,大分,ＨＰ,ホンダ,ＣＴ１２５　ハンターカブ,2021年06月,"1,700 Km",2BJ-JA55,JA55E,車枠・車体,２０２２年４月。走行１７００ｋｍ時。,車道からロードサイド店舗に入る際、歩道の段差でリアサスを繋ぐフレームが折れた。ディーラーで確認したところ、一箇所止めの社外マフラーに替えてるので折れても仕方ないと診断された。
280,2022年05月03日,宮崎,ＨＰ,マツダ,ロードスター,2017年01月,"37,900 Km",DBA-NDERC,PE,車枠・車体,２０２２年４月,リアルーフ下側から車体底部まで通じる排水経路の出口付近が砂等により詰まり、車内が浸水した。
281,2022年05月02日,秋田,電話,ダイハツ,ミラココア,2010年12月,"98,000 Km",DBA-L675S,KF,エンジン,不明,エンジンオイル消費が多く、２５０ｋｍ走行で５００ｍｌ減ってしまう。
282,2022年05月02日,神奈川,ＨＰ,ニッサン,エクストレイル,2016年10月,"20,000 Km",DBA-NT32,MR20,その他,夏～秋,エアコン使用し、１時間以上の連続走行時に、エアコンの吹き出し口より氷の結晶の様な白い煙りが出て冷風が出なくなり、ブロアーモーターの音が大きくなって風量が弱まる。去年の夏から秋にかけて３回程症状がでた。
283,2022年05月02日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2007年08月,"75,000 Km",CBA-L350S,EF,エンジン,不明,インテークパイプが経年劣化で外れやすくなっていて、走っていると外れてくる。
284,2022年05月02日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2007年08月,"90,000 Km",CBA-L350S,EF,その他,不明,去年エアコンが故障して冷えなくなり、一度コンプレッサーを交換したが、１年経過したところで信号待ちでエアコンのスイッチを入れたところ、エンストしてしまった。整備工場で確認したところ、再度コンプレッサーの交換と、エキスパンションバルブも詰まっている疑いがあると診断された。
285,2022年05月02日,群馬,ＨＰ,マツダ,デミオ,2015年01月,"54,600 Km",LDA-DJ5FS,S5,乗車装置,２０２２年４月２４日,リアシートベルトが戻らなくなった。
286,2022年05月02日,三重,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,2021年11月,不明,5BA-A200A,1KR,動力伝達,不明,信号待ちでＤからＮにすると、シフトの下部から振動があり車内に響く。
287,2022年05月02日,三重,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,2021年11月,不明,5BA-A200A,1KR,エンジン,２０２２年１月８日ごろと３月中旬,走行中に突然加速が無くなり、ギアがニュートラルになったような挙動をし、アクセルペダルを踏んでいないのに１０秒くらいの間、エンジンが空ぶかし状態になった。
288,2022年05月02日,三重,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,2021年11月,不明,5BA-A200A,1KR,エンジン,購入３週目くらいから,エンジンのクランキングが長くなり７～８秒かかるときがあった。販売店でバルブリフタを交換したが５日後には３秒程度かかるような状態になった。その後も販売店に対応を求めているが、メーカーから３秒で始動するのは正常範囲と言われている。
289,2022年05月02日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｅＫワゴン,2014年10月,"20,500 Km",DBA-B11W,3B20,その他,２０２１年,燃料検知用のフロートの不良により、燃料計が正しく表示されなくなった。
290,2022年05月02日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１８ｄ,2017年11月,"67,600 Km",LDA-1S20,B47D20A,保安灯火,不明,テールランプにおいて、内部水漏れ、メッキ剥がれ、電球交換即日の球切れが発生した。
291,2022年05月01日,北海道,ＨＰ,カワサキ,ＺＺＲ１１００,1992年05月,"28,300 Km",ZXT10CE,ZXT10CE,燃料装置,２０２１年１１月,バイク修理店で走行テスト中に焦げ臭い臭いがしたため、バイクを降りて点検中に燃料ポンプから出火した。ポンプのカシメ部分からガソリンが漏れており、ポンプの接点カバーが溶け、ポンプを車体に取り付けるためのブーツ内部が焦げていた。
292,2022年05月01日,茨城,ＨＰ,ダイハツ,ハイゼットカーゴ,2022年01月,不明,5BD-S700V,KF,保安灯火,２０２２年２月,テールランプが割れていた。
293,2022年05月01日,大阪,ＨＰ,ＢＭＷ,ＢＭＷ　３２０ｉ,2016年12月,"50,000 Km",DBA-8A20,B48B20A,エンジン,２０２２年４月２０日,走行中、ｉＤｒｉｖｅ画面にオーバーヒート警告が表示され、速やかに停止するよう指示が書かれていた。確認したところ、シリンダーヘッドとリザーバータンクを繋ぐホースコネクタの折損により冷却水が漏れて失われ、オーバーヒートが発生したものと判断した。
294,2022年05月01日,徳島,ＨＰ,ニッサン,セレナ,2011年09月,"136,622 Km",DBA-FC26,MR20,エンジン,２０２２年４月１５日,走行中にエンジンチェックランプが点灯した。ＣＶＴとオルタネーターをリビルド品へ交換し、納品を受けたが、引き取り翌日にオイル漏れが確認された。
