番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
316,2020年10月07日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｍ４,2014年09月,"19,400 Km",CBA-3C30,S55B30A,動力伝達,不明,夜間、ナンバー灯によるハレーションが原因でバックの際にバックカメラの映像が真っ黒になり、見えなくなる。
317,2020年10月07日,広島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ラパン,不明,不明,DBA-HE22S,不明,保安灯火,不明,エンジンスイッチの横にレベライザーがあるため、気付かないうちに位置を変えてしまう事がある。
318,2020年10月07日,山口,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2016年08月,"24,119 Km",DBA-B21W,3B20,制動装置,不明,倍力装置の不具合でブレーキペダルの踏みごたえが固くなり始動しにくくなった。
319,2020年10月07日,福岡,来訪,マツダ,デミオ,2007年09月,"41,200 Km",DBA-DE3FS,ZJ,動力伝達,不明,方向転換しようした際に、ブレーキペダルを軽く踏んだら急に加速し、壁に衝突した。
320,2020年10月07日,佐賀,電話,ＢＭＷ,ミニクロスオーバー,2014年12月,"46,000 Km",LDA-XD20F,N47C20A,エンジン,２０２０年８月３１日,エンジンのプーリーのダンパーゴムが切れた。
321,2020年10月07日,不明,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2019年06月,"25,000 Km",3BA-JB64W,R06A,エンジン,不明,マニュアル車で、シビアな加減速の際に異音とノッキングが出る。
322,2020年10月06日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2009年07月,"123,000 Km",DBA-L175S,KF,走行装置,不明,リヤクロスメンバーが溶接部から折損し、タイヤやブレーキが外れた状態になった。
323,2020年10月06日,福島,ＨＰ,ニッサン,ノート,2013年03月,"92,100 Km",DBA-E12,HR12,動力伝達,２０２０年９月２５日,エンジンがかかっているがＤ・Ｌ・Ｒシフト全てで動力が伝わらず走行不能になった。車両を確認したところ、右側ドライブシャフトのミッション側が抜けていた。
324,2020年10月06日,東京,ＨＰ,トヨタ,ＭＲ－Ｓ,2000年10月,"128,000 Km",TA-ZZW30,1ZZ,動力伝達,２０２０年８月,バイパスを走行中にギアが勝手に変わり、停車と同時に１速以上に変速出来なくなった。
325,2020年10月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,フォワード,2019年03月,不明,2RG-FRR90T2,4HK1,緩衝装置,不明,前輪のリーフスプリングにおいて、シャックルピンが異常な摩耗をし、スプリングが弓状でなくなってしまう。
326,2020年10月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,フォワード,2017年05月,"362,400 Km",TKG-FRR90T2,4HK1,緩衝装置,不明,前輪のリーフスプリングにおいて、シャックルピンが異常な摩耗をし、スプリングが弓状でなくなってしまう。
327,2020年10月06日,埼玉,ＨＰ,ニッサン,ティアナ,2014年06月,"70,418 Km",DBA-L33,QR25,エンジン,年に何回も（直近では２０２０年１０月５日,信号待ちでアイドリングが不安定になり、アクセルペダルを踏んでも２、３秒間動かなくなる。エンストしたこともある。
328,2020年10月06日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2014年09月,"47,800 Km",DBA-1A16,N13B16A,エンジン,２０２０年９月２４日,エンジン始動後、走り出そうとしたところ、ドライブトレーン異常という警告が表示され、ゆっくりとしか走れない状態になった。
329,2020年10月06日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2018年02月,"206,100 Km",QPG-FW1EXEG,E13C,エンジン,不明,燃料キャップのゴムが外れ、ストレーナーに詰まり、燃料の吸い込み不良になったため、エンジンが始動できなくなった。
330,2020年10月05日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2012年08月,"56,000 Km",DAA-GP1,LDA-MF6,動力伝達,新車購入当初から,渋滞のような一定速の走行時、約２０ｋｍ／ｈに急加速してしまう。
331,2020年10月05日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうエアロエース,2019年09月,"30,000 Km",2TG-MS06GP,6S10,エンジン,不明,冷間時にエンジンのかかりが悪い。
332,2020年10月05日,長野,ＨＰ,ニッサン,ノート,2015年05月,"154,209 Km",DBA-E12,HR12,エンジン,２０２０年７月１３日,ラジエターファンモーター軸にガタがあり、異音が発生した。
333,2020年10月05日,長野,ＨＰ,ニッサン,ノート,2014年03月,"85,317 Km",DBA-E12,HR12,エンジン,２０２０年８月２０日,ラジエターファンモーター軸にガタがあり、異音が発生した。
334,2020年10月05日,千葉,ＨＰ,スバル,ＷＲＸ,2017年09月,"16,000 Km",CBA-VAB,EJ20,保安灯火,２０２０年９月２６日,夜間走行中、左側ヘッドライトが消えてしまった。
335,2020年10月05日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,フィアット,５００,2010年09月,"35,000 Km",ABA-31214,169A3,車枠・車体,不明,助手席ダッシュボードに膨らみが発生した。
336,2020年10月05日,埼玉,ＨＰ,トヨタ,アルファード,2015年07月,"40,000 Km",DBA-AGH35,2AR,エンジン,２０２０年９月３０日,リアクランクシールからオイルが漏れ、しずくになっていた。
337,2020年10月05日,埼玉,ＨＰ,トヨタ,アルファード,2015年07月,"40,000 Km",DBA-AGH35,2AR,制動装置,２０２０年９月３０日,ブレーキパットを押さえる金具の上部分が軟弱な金属のため、曲がってブレーキローターに干渉し、キーキーなるようになった。
338,2020年10月05日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロイオ,2000年08月,"60,200 Km",GH-H67W,4G94,動力伝達,２０２０年７月,フルタイム四駆からデフロックの四駆に切り替えようとしたところ、レバーがひっかかり副変速機が動かなくなって切り替えられなかった。
339,2020年10月05日,栃木,ＨＰ,ルノー,メガーヌＲＳ,2014年06月,"32,000 Km",ABA-DZF4R,F4R,燃料装置,２０１９年１０月,エンジンをかけようとしたところ、エンジンルーム内のフューエルホースが抜け、燃料が吹き出した。
340,2020年10月05日,栃木,ＨＰ,ルノー,ルーテシア,2015年11月,"80,000 Km",ABA-RH5F,HA5F,エンジン,２０２０年１０月３日,高速道路を走行中に突然エンジンチェックランプが点灯し、エンジンから異音がしてスピードが落ち走行が困難になった
341,2020年10月05日,静岡,電話,ホンダ,Ｎ－ＢＯＸ,2019年11月,不明,6BA-JF3,S07B,エンジン,２週間ぐらい前,アイドリングストップ機能搭載車で、信号が赤だったのでブレーキをかけて停車しようとしたが、信号が青に変わったのでアクセルを踏んだところ、警告灯が点灯してエンストした。
342,2020年10月05日,静岡,電話,ホンダ,Ｎ－ＢＯＸ,2019年11月,不明,6BA-JF3,S07B,その他,新車購入後複数回発生,走行中に警告灯が点灯する。何回も点灯して、その都度対応している。
343,2020年10月05日,大阪,ＨＰ,スバル,ＸＶ　Ｈｙｂｒｉｄ,2014年04月,"42,000 Km",DAA-GPE,FB20-MA1,制動装置,１か月ほど前から,エンジンを切って半日ほど経つとブレーキペダルの踏みごたえが固くなり、力を入れて踏み込まないとエンジンが始動出来ない。
344,2020年10月05日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2008年03月,"85,000 Km",DBA-C25,MR20,燃料装置,不明,国２７５３で燃料タンクについてリコール措置を受けた車で、燃料タンクの仕切り板の溶接が外れ異音が出るようになった。
345,2020年10月05日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2020年01月,"3,000 Km",DBA-TR20,B48B20A,制動装置,新車購入当初から,後退時にブレーキが鳴く。３回ほど修理したが、直らない。
346,2020年10月05日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2020年01月,"3,000 Km",DBA-TR20,B48B20A,乗車装置,２０２０年８月、１０月２日,リアゲートが勝手に開く。
347,2020年10月05日,広島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2012年11月,"140,000 Km",TKG-FEB50,4P10,燃料装置,２０２０年１０月１日,走行中に燃料ホースとインジェクター配線が接触し、パイプが擦れて薄くなったことにより燃料が漏れた。
348,2020年10月05日,福岡,ＨＰ,スバル,レガシィ,2013年03月,"41,235 Km",DBA-BRM,FB25,制動装置,２０２０年８月,エンジンを始動する際にブレーキペダルが重く、エンジン始動が困難になった。
349,2020年10月05日,福岡,ＨＰ,スバル,レヴォーグ,2015年07月,"30,600 Km",DBA-VM4,FB16,制動装置,２０２０年９月,ブレーキマスターバックの負圧が保持出来ておらず、次の朝エンジンをかける時ブレーキペダルが硬くて踏み込めない。
350,2020年10月05日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2019年06月,"6,000 Km",DBA-JF3,S07B,車枠・車体,不明,フロントガラスから雨水が車内に入り込み、マットがびしょびしょになった。
351,2020年10月05日,福岡,ＨＰ,ボルボ,ＸＣ４０,2020年03月,"3,600 Km",DBA-XB420XC,B420,制動装置,２０２０年９月２２日１４時３０分ごろ,ブレーキブースター圧力センサーの不具合により、一般道を走行中に、ブレーキを操作していないにも関わらず、突然ブレーキがかかり、緊急停止した。その後もブレーキがかかった状態で前進が困難になった。
352,2020年10月05日,鹿児島,ＨＰ,マツダ,アテンザスポーツ,2011年06月,"100,400 Km",DBA-GH5FS,L5,かじ取り,２０２０年１０月,ステアリングロックの故障により、エンジンがかからなくなった。
353,2020年10月04日,新潟,ＨＰ,ニッサン,エクストレイル　ハイブリッド,2016年07月,"24,900 Km",DAA-HNT32,MR20-RM31,動力伝達,２０２０年８月,エンジン停止状態からアクセルを開けるとモータ駆動後、エンジンが始動する時にＣＶＴから「キュッ」という音がする。約１年前に同様の症状が出てＣＶＴユニット交換したが、２０２０年８～９月に再度同じ症状が出たため２度目のＣＶＴ交換となった。
354,2020年10月04日,長野,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2015年07月,"149,000 Km",DBA-AUCHP,CHP,動力伝達,２０２０年９月３０日,走行中に何の前触れも、異常もなく、突然トランスミッションエラーの警告灯の表示が点灯した。
355,2020年10月04日,東京,ＨＰ,三菱,ランサーエボリューションⅨ,2006年02月,"100,000 Km",GH-CT9A,4G63,動力伝達,２０２０年８月中旬,レリーズホークの動作を支えている軸受けが破損したことでレリーズホークを動かすことができなくなったため、走行中に突然クラッチを切ることができなくなった。
356,2020年10月04日,神奈川,ＨＰ,ニッサン,ノート,2013年10月,"30,672 Km",DBA-E12,HR12,エンジン,２０２０年９月２０日,ラジエーターファンがグラグラしてハンドルまで振動が伝わっている。
357,2020年10月04日,千葉,ＨＰ,スズキ,ジムニー,不明,"82,100 Km",E-JA22W,K6A,緩衝装置,随分前から,前輪ショックアブソーバー上部取り付け部分の強度不足により、取り付け部分に亀裂及び穴の拡大、脱落が発生した。
358,2020年10月04日,千葉,ＨＰ,シトロエン,Ｃ４グランドピカソ,2017年05月,"53,500 Km",ABA-B7875G01,5G01,エンジン,２０２０年２月,エンジンがミスファイアをおこし、強烈な振動が生じてパワーが落ちる。時にはエンジンが停止する。
359,2020年10月04日,埼玉,ＨＰ,アルファロメオ,ミト,2012年02月,"89,000 Km",ABA-955142,955A7,かじ取り,２０２０年９月３０日,ステアリング周りのセンサーの故障により、走行中にステアリングが重くなり、直進しかできなくなった。
360,2020年10月04日,茨城,ＨＰ,ニッサン,デイズルークス,2015年06月,"35,000 Km",DBA-B21A,3B20,保安灯火,２０２０年９月,助手席側の電動格納式ドアミラーが閉まらない。モーターが空回りしている。
361,2020年10月04日,栃木,ＨＰ,スバル,レガシィアウトバック,2011年11月,"95,000 Km",DBA-BR9,EJ25,制動装置,２０２０年９月ごろ,ブレーキ倍力装置の故障により、エンジン始動時にブレーキペダルが著しく重くなった。
362,2020年10月04日,愛知,ＨＰ,ダイハツ,ムーヴ,2008年10月,"86,000 Km",DBA-L175S,KF,エンジン,２０２０年７月,エンジン下部からオイルが漏れ、マフラーからススが排出される。
363,2020年10月04日,愛知,ＨＰ,ルノー,カングー,2016年09月,"41,000 Km",ABA-KWH5F1,H5F,エンジン,２０２０年８月２２日,真夏日にパイパスを走行中に急パワーが落ち、周囲の流れにのって走行することが困難になった。ディーラーで確認をしたところ、インテークパイプが破損し、ターボの加給が逃げていることが確認された。
364,2020年10月04日,奈良,24時間電話,フォルクスワーゲン,パサート,2012年07月,"5,000 Km",DBA-3CCAX,CAX,動力伝達,２０２０年９月２５日,エンジン始動後、エンジンの音がおかしい事に気が付き、メーターパネルを見たところ、ギア表示がＤ１からスパナに繰り返し点滅し、変速しない状態になっていた。
365,2020年10月04日,鹿児島,ＨＰ,スバル,レヴォーグ,2016年08月,"97,000 Km",DBA-VM4,FB16,制動装置,朝一エンジンをかける時,エンジンをかけようとした際にフットブレーキの踏みごたえが固い。
366,2020年10月03日,北海道,ＨＰ,ダイハツ,タント,2015年10月,"54,000 Km",DBA-LA610S,KF,エンジン,２０２０年８月頃,ウォーターポンプの劣化でエンジンルームから異音が発生した。冷却水の滲みがある。
367,2020年10月03日,千葉,ＨＰ,ニッサン,デイズルークス,2015年03月,"37,149 Km",DBA-B21A,3B20,保安灯火,２０２０年９月末,助手席側電動サイドミラーが電動ロックの時にすごいモーター音がするが開閉しなくなった。
368,2020年10月03日,埼玉,ＨＰ,三菱,ｅＫカスタム,2013年08月,"31,900 Km",DBA-B11W,3B20,車枠・車体,２０２０年８月３０日,ルーフトイ部、左側後部座席上の塗装が幅３ｍｍ、長さ７００ｍｍの大きさで剥がれた。
369,2020年10月03日,愛知,ＨＰ,スバル,レガシィツーリングワゴン,2009年09月,"155,600 Km",DBA-BR9,EJ25,動力伝達,２０２０年９月２０日,Ｄレンジで発進加速中にＮレンジに入ったような駆動抜けが起こり、そのままアクセルを踏んでいると追突されたような強い衝撃を伴って変速する。加速時より衝撃が小さいが減速時にも発生する。警告灯は点灯せず、その後は普通に変速する。
370,2020年10月03日,香川,ＨＰ,メルセデス・ベンツ,ＣＬＳ３５０,2011年06月,"151,800 Km",RBA-218359,276,燃料装置,２０２０年９月,燃料ポンプにひびが入り、燃料が噴き出たため、車の周りでガソリン臭がするようになった。
371,2020年10月03日,長崎,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2014年09月,"37,997 Km",DBA-AUCHP,CHP,動力伝達,２０２０年８月３１日１４：４５,高速道路を設定速度９０ｋｍ／ｈで走行中、”バックギアが使用できません”の警告の後、速度不安定・異音・焦げ臭い異臭が発生した。
372,2020年10月02日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2018年05月,"43,900 Km",LDF-VW6E26,YD25,エンジン,２０２０年９月２５日,エンジンの１気筒が正常に機能せず、始動直後にエンストした。
373,2020年10月02日,東京,ＨＰ,スズキ,ジムニーシエラ,2020年08月,"1,200 Km",3BA-JB74W,K15B,動力伝達,新車から,１速ギアで加速中にパワーラインからブゥーンと異音がする。
374,2020年10月02日,神奈川,ＨＰ,ＢＭＷ,Ｘ５　３５ＤＭスポーツ,2018年06月,"32,000 Km",LDA-KS30,N57D30A,エンジン,２０２０年９月１９日,高速道路走行中にドライブトレーンの警告表示が出て、ガタンガタンと振動があり、アクセルペダルを踏んでも減速し、エンジンが止まった。
375,2020年10月02日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＢＲＺ,不明,不明,DBA-ZC6,FA20,動力伝達,２か月前,クラッチのレリーズベアリングが焼き付いたため、信号で停車しようとした際にクラッチを切ったところ、エンストした。エンジンの再始動は出来たため、発進をしようとクラッチ操作をしたところ、再びエンストした。
376,2020年10月02日,茨城,ＨＰ,いすゞ,エルフ,2016年08月,"116,200 Km",TPG-NKR85R,4JJ1,保安灯火,２０２０年１０月１日,パワーウインドウモータ―のボルトが外れて脱落し、１個しか残っていない状態になり、ドアの内張とレギュレーターが変形したため、運転席側窓ガラスが斜めになり閉まらなくなった。
377,2020年10月02日,栃木,ＨＰ,ニッサン,セレナ,2011年02月,"65,617 Km",DBA-FC26,MR20,動力伝達,２０２０年９月１３日,ＣＶＴの不良により、信号待ちから発進時にアクセルペダルを踏んでも走らなくなった。
378,2020年10月02日,愛知,ＨＰ,トヨタ,ＦＪクルーザー,2012年03月,"89,100 Km",CBA-GSJ15W,1GR,乗車装置,２０２０年９月２０日,運転席のシートベルトが巻き込まなくなり伸びたままになった。
379,2020年10月02日,静岡,ＨＰ,トヨタ,レジアスエースバン　ワイド,2018年09月,"9,000 Km",CBF-TRH211K,2TR,動力伝達,不明,ＡＴ車で、加速中に２速から３速あたりでエンジンブレーキをかけたかの様に減速する。
380,2020年10月02日,静岡,ＨＰ,トヨタ,ＭＲ－Ｓ,2006年05月,"28,030 Km",TA-ZZW30,1ZZ,動力伝達,不明,シーケンシャルミッション（ＳＭＴ）アクチュエーターのフルード漏れにより、一般道を走行中、信号待ちから発進しようとするとアラートが表示されローギアに入らず不動になった。
381,2020年10月02日,大阪,ＨＰ,プジョー,２０８,2014年03月,"54,866 Km",ABA-A9HM01,HM01,車枠・車体,２０２０年９月２７日,高速道路走行中にリアルーフスポイラーが脱落した。
382,2020年10月02日,京都,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,サイ,2010年05月,"89,000 Km",DAA-AZK10,2AZ-2JM,動力伝達,不明,国４１２０のリコールでＣＶＴの交換作業済の車両で、ＣＶＴから異音が出るようになった。
383,2020年10月02日,熊本,ＨＰ,ニッサン,ルークス,2012年03月,"72,700 Km",DBA-MK21S,K6A,保安灯火,不明,ブレーキランプの球が交換をしてもすぐに切れる。
384,2020年10月02日,熊本,ＨＰ,ニッサン,エルグランド,2012年02月,不明,DBA-TE52,不明,動力伝達,不明,信号待ちから発進時にアクセルペダルを踏んでもすぐに発進せず、思いっきりアクセルペダルを踏み込んでもゆっくりとしか動き出さない。そして思いっきり吹き込んでいるため、突如急加速する。
385,2020年10月02日,大分,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2011年04月,"176,900 Km",ABA-JB23W,K6A,かじ取り,不明,４０～５０ｋｍ／ｈ位で走行するとハンドルが激しく振れる。
386,2020年10月01日,岩手,ＨＰ,マツダ,デミオ,2015年03月,"21,191 Km",LDA-DJ5AS,S5,その他,２０２０年９月頃,マツダコネクトセンターディスプレイの内側に、ひび割れが発生した。
387,2020年10月01日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年10月,"85,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により、発進が数秒遅れる時がある。
388,2020年10月01日,茨城,ＨＰ,ＢＭＷ,ミニクーパー,2014年04月,"49,000 Km",DBA-XM15,B38A15A,動力伝達,２０２０年９月３０日,普段通り駐車したところ、突然トランスミッション「停車時にはパーキングブレーキをかけてください」「車両動き出し注意」と警告がでた。
389,2020年10月01日,群馬,ＨＰ,スバル,レガシィツーリングワゴン,2008年02月,"60,000 Km",CBA-BP5,EJ20,エンジン,不明,エアサクションバルブ、二次エアポンプ、二次エア圧力センサーの不良により、エンジン警告灯が点灯した。
390,2020年10月01日,大阪,ＨＰ,スバル,レヴォーグ,2020年07月,不明,DBA-VMG,FA20,その他,２０２０年８月頃,通常走行で飛石等の衝撃の自覚が無い間に、フロントグリルに露出して設置されているフロントビューカメラのレンズカバーが損傷していた。
391,2020年10月01日,大阪,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2016年09月,"14,300 Km",DBA-JH1,S07A,エンジン,２０２０年９月２８日,スマートキーシステム警告灯が点灯したままになる。
392,2020年10月01日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオ,2012年05月,"63,862 Km",DBA-MA15S,K12B,エンジン,２０２０年６月７日,ステアリングロック不良により、エンジンが始動できなくなった。
393,2020年10月01日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年05月,"74,100 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により、アクセルペダルを踏んでいるのに、ドンドンドン、ガガガと震動がある。
394,2020年10月01日,滋賀,ＨＰ,ハーレーダビッドソン,ＦＬＨＸＳ,2018年10月,"3,000 Km",2BL-FLP,P,動力伝達,約１０００Ｋｍ走行,ミッションオイルが、プライマリー（クラッチ）側に吸い込まれて、ミッションオイルが減っていく。
395,2020年10月01日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2016年07月,"42,000 Km",DBA-B21W,3B20,保安灯火,２０２０年９月３０日,左ドアミラーがモーター音はするが開かなくなった。
396,2020年10月01日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうファイター,1995年02月,"112,000 Km",U-FK618HZ 改,6D17,エンジン,２０２０年９月,クランクシャフトのメタルが破損したため、高速道路走行中に警告灯の点灯もなく、エンジンからものすごい異音がして不動になった。
397,2020年10月01日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2015年07月,"46,000 Km",DAA-HT32,MR20-RM31,動力伝達,２０００年９月１９日,ＣＶＴの不具合により、エンジンはかかったままで走行不能になった。
