番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
312,2021年02月02日,福島,ＨＰ,三菱,ふそうキャンター,2014年09月,"104,267 Km",TKG-FEA50,4P10,燃料装置,２０２１年１月２８日,燃料ポンプに電源を供給するケーブルのコネクターが焼け焦げ、エンジンがかからなくなった。
313,2021年02月02日,神奈川,ＨＰ,ホンダ,ＣＲ－Ｖ,2020年09月,"2,967 Km",6AA-RT5,LFB-H4,車枠・車体,購入当初から,太陽光がダッシュボードのスピーカー枠に反射してフロントガラスに投影されるため、前方が見にくくなる。
314,2021年02月02日,神奈川,ＨＰ,キャデラック,ＣＴＳ,2014年09月,"53,000 Km",ABA-X322B,3H,乗車装置,２０２１年１月,何の前触れもなく、急に内側から全てのドアが開かなくなり車内に閉じ込められた。外側からは開けれたので、窓を開けて外側からドアを開けて脱出した。
315,2021年02月02日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野レンジャー,2020年05月,"27,801 Km",2KG-FC2ABA,A05C,保安灯火,２／２朝,オートハイビーム制御用コンピュータに対するサービスキャンペーンについて措置を済ませた車両で、オートハイビームのスイッチが入らなかった。
316,2021年02月02日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,８６,2012年11月,"49,000 Km",DBA-ZN6,FA20,エンジン,不明,コンロッドメタルの破損ににより、ガラガラ音が発生した。
317,2021年02月02日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,トリシティ３００,2021年01月,100 Km,2BL-SH15J,H344E,制動装置,２０２１年１月２１日　納車日,スタンディングアシスト（車体保持）表示の不具合により、表示が出ないまま保持が外れて手首と腰に車体２５０ｋｇが一気にかかり、痛めた。
318,2021年02月02日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アクセラ,2009年07月,"48,000 Km",DBA-BLEFP,LF,制動装置,１年前,ＡＢＳ・横滑りの警告灯が点灯し、アイドリングストップが作動しなくなった。
319,2021年02月02日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2015年07月,"72,000 Km",DBA-LA300S,KF,エンジン,不明,アイドリングストップから復帰しない。
320,2021年02月02日,福井,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ４００　ＨＹＢＲＩＤ,2014年03月,"59,700 Km",DAA-212095C,276-21227,制動装置,２０１６．２０１７．２０１８．２０２０,ＥＳＰユニット・スピードセンサーの不具合により、警告灯が点灯した。
321,2021年02月02日,兵庫,電話,ＢＭＷ,１１６ｉ,2012年09月,不明,DBA-1A16,N13B16A,燃料装置,去年５月頃,走行中、急にエンジンがノッキングが発生してエンジンが止まった。再始動を試みたが、セルは回るもののエンジンが掛からなかったためレッカー移動させた。同じ型式でリコール届出がされているが対象外になっている。
322,2021年02月02日,鹿児島,ＨＰ,トヨタ,アルファード,2008年03月,"79,200 Km",DBA-ANH10W,2AZ,車枠・車体,去年始めごろ,傷つけたわけでもないのに天井の塗装が剥がれだした。
323,2021年02月01日,北海道,ＨＰ,トヨタ,ヤリス,2020年11月,不明,5BA-MXPA15,M15A,エンジン,朝,冷間始動時、強いエンジンの振れと、ディスプレイに異常通知が出た。
324,2021年02月01日,東京,ＨＰ,スズキ,ハスラー,2014年07月,"30,730 Km",DBA-MR31S,R06A,エンジン,過去１年間に５回,エンジンを始動しようとした際に「ステアリングロック未解除」という警告が表示されエンジンが掛からない。
325,2021年02月01日,神奈川,ＨＰ,メルセデス・ベンツ,Ａ２５０セダン,2019年12月,"9,500 Km",5BA-177147M,260,動力伝達,２０２０年１１月,国道をＤレンジで走行中、上り坂を登り切る寸前にギアが突然ニュートラルになった。
326,2021年02月01日,神奈川,ＨＰ,ニッサン,デイズ,2013年06月,"38,641 Km",DBA-B21W,3B20,保安灯火,鍵開閉時,鍵を開けた時に助手席側ドアミラーが開かず、ドアミラー開閉ボタン押してもモーター音だけが鳴る。
327,2021年02月01日,群馬,ＨＰ,スズキ,ワゴンＲ,2020年04月,"10,500 Km",5AA-MH95S,R06D-WA04C,エンジン,２０２１年１月,アイドリングストップＯＦＦ状態で信号待ちをするの際にアイドリングの低下が起こり、エンジンがストップしてしまうことがある。
328,2021年02月01日,広島,ＨＰ,スバル,レヴォーグ,2015年09月,"49,000 Km",DBA-VM4,FB16,緩衝装置,２０２１年１月,３０分位走行後、車が冷えて無い時、前方のサスペンション辺りから常にコトコト音がする。
329,2021年02月01日,山口,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,カイエン,不明,不明,不明,不明,その他,不明,純正モニターにアップデートエラーという表示が頻繁に出てくる。この表示を解除させるには、ボタンを２回操作する必要があり、解除しない限りにはエラー表示が出続け、オーディオ等の他の機能が何も使えない状態となる。
