番号,受付日,住所,申告方法,車名,初度登録年月,型式,通称名,総走行距離,原動機型式,不具合装置,発生時期,申告内容
2702,"2007年02月15日","熊本県","ＨＰ","三菱","1998/07","E-H31A","ミニカトッポ","73,000 Km","4A30","動力伝達","平成１９年２月１０日","走行中、異音がして、自動変速機が変速し、最終的に前タイヤがロックした。"
2703,"2007年02月15日","北海道","ＨＰ","マツダ","2001/06","GF-LW5W","ＭＰＶ","55,500 Km","GY","乗車装置","二週間前","右スライドドアのイージークロージャーが作動しない。"
2704,"2007年02月15日","東京都","ＨＰ","オペル","2001/09","GF-XM181","ザフィーラ","50,150 Km","Z18","その他","平成１８年１２月","ヒーターへの冷却水配管とヒータコアの連結部のＯリングが硬化して冷却液が車内に漏れる。"
2705,"2007年02月14日","不明","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","LA-MC22S","ワゴンＲ","","K6A","動力伝達","","変速機２速に入れて下り坂を走行し、Ｄレンジに戻そうとしたところ、シフトレバーが動かなくなった。"
2706,"2007年02月14日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2006/12","KN-211022","Ｅ３２０ＣＤＩ","","642","エンジン","Ｈ１９・２月１２日夜","駐車してキーを抜き、ドアロックをして完全に降車した後、エンジンが大きな音とともに回転を続け、周辺に焦げた臭いが立ちこめた。"
2707,"2007年02月14日","京都府","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2002/09","KK-FE82EE","ふそうキャンター","163,500 Km","4M51","エンジン","２～３ヶ月に一度づつ","エアクリーナーの目詰まりによりエアクリーナーダクトが負圧で潰れて栓をした状態になり、エンストする。"
2708,"2007年02月14日","愛知県","ﾌﾘｰﾀﾞｲｱﾙ","マツダ","","LA-SE3P","ＲＸ－８","34,000 Km","13B","電気装置","気温の高いとき","バッテリーの電解液が噴出し、直下にあるラジエーターファンによって撒き散る。"
2709,"2007年02月14日","広島県","24時間電話","三菱","2006/01","DBA-CW5W","アウトランダー","","","制動装置","","ＡＢＳの警告灯が点灯し、当該ユニットの交換等の修理を受けたが再発した。またホーンが鳴りにくく、エアコンの効きも悪い。"
2710,"2007年02月13日","栃木県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2000/02","HK-NHW10","プリウス","57,000 Km","1NZ-1CM","制動装置","平成１９年２月","ブレーキのマスターシリンダ等の故障により、走行中にブレーキ付近から異音が発生し、警告灯が点灯した。"
2711,"2007年02月13日","京都府","電話","いすゞ","1998/10","KH-UES73EW","ミュー","130,000 Km","4JX1","排ｶﾞｽ･騒音","","高速道路走行中、車両後方から大量の白煙が発生した。"
2712,"2007年02月13日","奈良県","電話","三菱","2006/11","CBA-Z27A","コルト","5,000 Km","4G15","乗車装置","","デフロスタの効きが悪く、寒い時期などに窓ガラスの曇りがとれない。"
2713,"2007年02月13日","群馬県","電話","ダイハツ","2006/06","DBA-L150S","ムーヴ","300 Km","EF","動力伝達","平成１９年２月７日","変速機のギアが入らず走行できなくなった。"
2714,"2007年02月13日","京都府","ＨＰ","スバル","2006/08","DBA-RN1","ステラ","15,000 Km","","乗車装置","２カ月おき","ドアと車体本体の間にあるゴム製の部品が何度も破損する。"
2715,"2007年02月13日","東京都","ＨＰ","三菱","2002/03","GF-N74WG","ＲＶＲ","34,000 Km","","エンジン","新車時から","エンジンのノッキングが発生し、アクセルを踏んでいないのにエンジン回転数が上下する。"
2716,"2007年02月13日","北海道","ＨＰ","トヨタ","","HJZ76","ランドクルーザー","77,000 Km","1HZ","エンジン","１０万ｋｍごと","エンジンキーを抜いてもセルスタータが回り続ける。"
2717,"2007年02月13日","東京都","ＨＰ","ニッサン","2000/05","","テラノ","89,000 Km","","保安灯火","７年間で１２回","左側フォグランプの球切れが極端に早い。"
2718,"2007年02月13日","富山県","ＨＰ","スズキ","2002/04","","ワゴンＲ","","","エンジン","寒い時。　水溜りを踏んだ時。","エンジンを始動するとエンジンルームから異音が発生する。"
2719,"2007年02月13日","大阪府","ＨＰ","カワサキ","2006/06","ZXT40A","ＺＺＲ１４００","9,800 Km","ZXT40AE","エンジン","平成１９年２月１２日","エンジンヘッドカバーからエンジンオイルが滲み、マフラーにかかったため、異臭が発生した。"
2720,"2007年02月13日","岡山県","ＨＰ","プジョー","2001/08","GF-T16L4","２０６","31,300 Km","NFU","保安灯火","平成１８年１１月","走行中、方向指示器が勝手に動く。"
2721,"2007年02月13日","静岡県","電話","ニッサン","1999/08","GH-HY34","セドリック","130,000 Km","VQ30","動力伝達","","シフトのセレクトバーが故障した。"
2722,"2007年02月13日","福岡県","電話","トヨタ","2003/11","TA-AZR60G","ヴォクシー","88,800 Km","1AZ","エンジン","","エンストが頻繁に起こりオイルの警告灯が頻繁に点灯する。"
2723,"2007年02月13日","長崎県","電話","ニッサン","2006/02","DBA-C11","ティーダ","6,800 Km","HR15","車枠・車体","新車時より","リアハッチ辺りから異音が生ずる。"
2724,"2007年02月12日","北海道","ＨＰ","スズキ","1995/11","E-CV21S","ワゴンＲ","91,096 Km","F6A","車枠・車体","平成１９年１月～２月","後輪左側ショックアブソーバー取付部のフレームが腐蝕し、走行中にショックアブソーが外れ、ガードレールに衝突しそうになった。"
2725,"2007年02月12日","愛知県","ＨＰ","ホンダ","2002/11","LA-RF4","ステップワゴン","","","緩衝装置","平成１９年１月","サスペンションのスプリングが折れた。"
2726,"2007年02月12日","佐賀県","ＨＰ","トヨタ","2002/03","ACM21W-ANSG(G)","イプサム","84,000 Km","2AZ","かじ取り","平成１９年２月１１日","高速走行中にブレーキをかけるとハンドルが小刻みに震える。"
2727,"2007年02月12日","東京都","ＨＰ","トヨタ","1999/06","E-TJG00T","キャバリエ","66,800 Km","T2","制動装置","平成１８年１２月３１日","後輪ブレーキドラム内のリターンスプリングが折損した。"
2728,"2007年02月12日","神奈川県","ＨＰ","ホンダ","1997/02","MF02","フュージョン","34,000 Km","MF02","走行装置","不明","リヤホイールの８本スポークのうち７本に亀裂が発生した。"
2729,"2007年02月12日","愛知県","ＨＰ","ニッサン","2000/05","GF-PC24","セレナ","85,000 Km","SR20DE","動力伝達","平成１８年９月１７日","上り坂道を走行中、ノッキングが発生し、ニュートラルの状態になっり走行不能になった。"
2730,"2007年02月11日","兵庫県","ＨＰ","三菱","2006/10","DBA-CW5W","アウトランダー","","4B12","かじ取り","購入当初から","ハンドルを一杯に切ると大きな音が生ずる。"
2731,"2007年02月11日","千葉県","ＨＰ","スバル","2001/09","GF-XM220","トラヴィック","58,093 Km","Z22","エンジン","平成１８年１１月","ヒーターコアホースの経年劣化により、車室内に冷却水が大量に漏れた。"
2732,"2007年02月11日","岡山県","ＨＰ","マツダ","2001/06","TA-MD22S","ＡＺ－ワゴン","70,000 Km","K6A","動力伝達","平成１６年頃","アクセルを踏んでも加速をしない。"
2733,"2007年02月11日","大阪府","ＨＰ","スズキ","1996/04","CT21S","ワゴンＲ","50,000 Km","","緩衝装置","平成１９年２月１０日","かじ取り装置ボールジョイントが外れ、タイヤが外れた。"
2734,"2007年02月11日","大阪府","ＨＰ","ボルボ","2006/09","CBA-SB5254AW","Ｖ７０","3,300 Km","B5254","エンジン","９００㎞走行の頃","高速走行後、エンジン回転数が概ね４千回転になると、Ｏ２センサー異常を示すエンジン警告ランプが点灯する。"
2735,"2007年02月11日","岡山県","ＨＰ","ダイハツ","2001/09","L910","ムーヴ","","EF","車枠・車体","平成１８年９月","リアハッチのエンブレムマークを貼っている場所の下側が腐食した。"
2736,"2007年02月11日","愛媛県","ＨＰ","ダイハツ","1998/06","E-L500","ミラ","23,000 Km","EF","かじ取り","平成１９年１月","パワステアリングポンプの取り付けステーが変形し、ポンプを駆動するベルトとプーリーが噛み合わない。"
2737,"2007年02月11日","東京都","ＨＰ","フォルクスワーゲン","2002/07","GF-1JAPK","ボーラ","46,359 Km","","エンジン","２００６年７月頃から（４～５回）","停車中や低速走行中に、アクセルから足を外しているにもかかわらず、エンジンの回転が非常に高くなる。"
2738,"2007年02月11日","青森県","ＨＰ","ダイハツ","2000/11","TA-M211G","ＹＲＶ","37,000 Km","K3","乗車装置","購入後１年","後部座席のシートベルトのバックルがシート下に脱落し、シートベルトを着用できない。"
2739,"2007年02月10日","鳥取県","ＨＰ","トヨタ","2006/03","DBA-ANH15W","アルファード","13,000 Km","2AZ","保安灯火","平成１８年１２月","ヘッドライトのＡＦＳ（配光可変形前照灯）機能が故障し警告ランプが点灯し、ＡＦＳ機能が停止した。"
2740,"2007年02月10日","愛知県","ＨＰ","ホンダ","2003/09","UA-JB5","ライフ","21,940 Km","P07A","その他","購入後すぐ発生。その後直らず","車内温度が高くなると液晶ディスプレーの表示が薄くなり、見えなくなる。"
2741,"2007年02月10日","愛知県","ＨＰ","ホンダ","2003/09","UA-JB5","ライフ","21,940 Km","P07A","車枠・車体","平成１９年１月","リアコンビネーションランプとボディーの距離が接近しすぎているためこれらが接触し、傷が生じた。"
2742,"2007年02月10日","愛知県","ＨＰ","ホンダ","2003/09","UA-JB5","ライフ","21,940 Km","P07A","走行装置","２年程度の使用","タイヤのサイドウォール部に激しいひび割れが発生した。"
2743,"2007年02月10日","大阪府","ＨＰ","トヨタ","1993/11","E-JZX90","クレスタ","124,000 Km","1JZ","車枠・車体","昭和６３年頃","ボンネットダンパーの不具合のため、ボンネットを上げても勝手に下がってくる。"
2744,"2007年02月10日","大阪府","ＨＰ","カワサキ","2006/07","ZXT40A","ＺＺＲ１４００","6,000 Km","ZXT40AE","その他","平成１９年８月","下り坂でサイドスタンドを立てて停車させると、自然にスタンドがはずれ転倒する。"
2745,"2007年02月10日","大阪府","ＨＰ","カワサキ","2006/07","ZXT40A","ＺＺＲ１４００","6,000 Km","ZXT40AE","排ｶﾞｽ･騒音","平成１８年８月","走行中にマフラーが熱くなり、停車後も長時間温度が下がらない。"
2746,"2007年02月10日","千葉県","ＨＰ","トヨタ","2005/09","KDY230-PQPEY","トヨエース","18,000 Km","2KD","エンジン","不定期","エンジンを始動させてもすぐに停止する。また、アイドリング時にエンストする。"
2747,"2007年02月09日","不明","ﾌﾘｰﾀﾞｲｱﾙ","ホンダ","","DBA-GD6","フィットアリア","","L13A","車枠・車体","平成１８年１２月３日","トランクルームに荷物を積み下ろしをしているところ、リアハッチが勝手に閉まって体を挟まれた。"
2748,"2007年02月09日","佐賀県","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2001/08","GF-RZN180W","ハイラックスサーフ","65,000 Km","3RZ","かじ取り","","ステアリングギアボックスのダストブーツから、オイルが漏れた。"
2749,"2007年02月09日","不明","ﾌﾘｰﾀﾞｲｱﾙ","ダイハツ","2006/11","DBA-L175S","ムーヴカスタム","100 Km","","車枠・車体","","低速走行時から車体が振動し、高速走行時ハンドルまで振動する。"
2750,"2007年02月09日","愛知県","ＨＰ","トヨタ","2007/02","DBA-GSR50W","エスティマ","200 Km","","エンジン","新車時","変速機をＤレンジにして停止していると振動が発生する。"
2751,"2007年02月09日","北海道","ＨＰ","フォルクスワーゲン","1999/10","GF-1JAGU","ゴルフ","71,000 Km","AGU","制動装置","２００７年２月８日","ブレーキ倍力装置と吸気管をつなぐ配管に亀裂が生じて通常の踏力ではブレーキが利かなくなった。また停車したところエンジン回転数が２５００回転くらいまで上昇した。"
2752,"2007年02月09日","東京都","ＨＰ","メルセデス・ベンツ","2006/09","CLK350","ＣＬＫ","1,140 Km","","動力伝達","平成１８年１１月","変速機がＤレンジの状態で坂道発進するとに車両が後退する。"
2753,"2007年02月09日","北海道","ＨＰ","ホンダ","2003/06","UA-GD1","フィット","110,000 Km","L13A","エンジン","平成１８年１１月から","走行中ノッキングが発生した後、エンジンが停止した。"
2754,"2007年02月09日","北海道","ＨＰ","ホンダ","2003/09","UA-GD1","フィット","63,000 Km","L13A","エンジン","平成１９年１月から","ノッキングが頻発する。"
2755,"2007年02月09日","神奈川県","ＨＰ","オペル","2002/03","GF-XH220","ベクトラ","24,929 Km","Z22","排ｶﾞｽ･騒音","平成１９年１月２４日","排出ガス減少装置である触媒が壊れて、アイドリングが不安定になり振動が発生した。"
2756,"2007年02月09日","広島県","ＨＰ","マツダ","2006/02","DBA-DY3W","デミオ","5,526 Km","ZJ","かじ取り","約２ヶ月前から","ハンドルを操作したとき、自然に元に戻らない。"
2757,"2007年02月09日","愛知県","ＨＰ","マツダ","2003/08","CBA-GY3W","アテンザスポーツ","38,000 Km","","保安灯火","平成１８年１２月","すれ違い用前照灯のスイッチ操作を繰りかえさないと点灯しないことがあり、点灯しても片方のみということがある。"
2758,"2007年02月09日","滋賀県","ＨＰ","プジョー","2000/10","","２０６","","","保安灯火","平成１８年８月から","エンジン始動時、または走行中に左ウインカー、ハザードランプが勝手に点滅した。"
2759,"2007年02月09日","山形県","ＨＰ","オペル","2001/12","GF-XN120","オペルヴィータ","55,000 Km","Z12","乗車装置","購入時から","シートの前後位置の固定が不十分で運転中不意にシートが動く。"
2760,"2007年02月09日","鹿児島県","ＨＰ","ニッサン","1999/11","GF-PC24","セレナ","50,022 Km","SR20","動力伝達","平成１８年暮れころから","ＣＶＴ変速機が自動的に変速しないことがある。"
2761,"2007年02月08日","愛知県","24時間電話","スズキ","","CZ41A","チョイノリ","","","燃料装置","平成１９年１月","燃料が漏れて、エンストした。"
2762,"2007年02月08日","大阪府","24時間電話","トヨタ","","DBA-AZR60G","ヴォクシー","","","乗車装置","","助手席側パワーウインドゥと左側自動スライドドアが閉まらないことがよくある。"
2763,"2007年02月08日","福岡県","ﾌﾘｰﾀﾞｲｱﾙ","日野","1997/03","KC-FD2JEBA","レンジャー","379,000 Km","J08C","緩衝装置","約３０万キロ時","後輪の左右スプリングのシャックル取付け部の溶接箇所に亀裂が発生し、左側が外れた。"
2764,"2007年02月08日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","コべルコ","1996/09","EWZ","ラフタクレーン","118,458 Km","6D14","車枠・車体","","車内の配線がショートして車両火災が発生した。"
2765,"2007年02月08日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","キャデラック","","GF-AK54K","セビルＳＴＳ","16,648 Km","4K","エンジン","","走行中によくエンストする。"
2766,"2007年02月08日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","2004/06","CBA-NZE121G","カローラフィールダー","20,000 Km","","エンジン","平成１８年１２月１３日","後退時にエンジンが高回転になり、車両が勝手に加速して壁に衝突した。"
2767,"2007年02月08日","山梨県","ＨＰ","トヨタ","2004/09","30","エスティマ","31,000 Km","","乗車装置","新車購入時より","後部ハッチが半ドアの状態であるのに室内灯が点灯せず、半ドア警告灯も点灯しない。"
2768,"2007年02月08日","福岡県","ＨＰ","トヨタ","2000/08","GF-GX100","マークⅡ","110,462 Km","1G","エンジン","平成１８年１０月１５日、１１月８日、２５","走行中、アクセルを踏み込んだ時にエンジンが停止した。"
2769,"2007年02月08日","愛知県","ＨＰ","ＢＭＷ","2003/10","GH-RA16","ミニクーパー","26,697 Km","","保安灯火","２００６／１２","運転席側のパワーウインドーが作動しない。"
2770,"2007年02月08日","東京都","ＨＰ","いすゞ","1999/01","E-UGS25DW","ビークロス","60,000 Km","6VD1","動力伝達","平成１９年１月２日","走行中に、自動変速機からオイルが噴出し、アクセルを踏んでも加速しなくなった。"
2771,"2007年02月07日","神奈川県","24時間電話","マツダ","","EPEW","トリビュート","","","エンジン","平成１９年２月５日","走行中にブレーキが利かなくなった。"
2772,"2007年02月07日","熊本県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","1993/08","Y-P25W","デリカ","120,000 Km","4D56","動力伝達","平成１９年１月２日","走行中プロペラシャフトが落下し、燃料タンクを破壊した。"
2773,"2007年02月07日","神奈川県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","2003/01","LE-U61V","ミニキャブ","78,000 Km","3G83","走行装置","平成１９年２月","リヤアクスルが断裂した。"
2774,"2007年02月07日","東京都","ＨＰ","メルセデス・ベンツ","2000/05","GF-168032","Ａ１９０","47,000 Km","1669","動力伝達","","前進・後退時に衝撃を感じるため、変速機を整備して衝撃がなくなったが、変速機のコンピュータが故障した。"
2775,"2007年02月07日","山口県","ＨＰ","マツダ","2007/07","GY3W","アテンザ","44,000 Km","","動力伝達","平成１９年２月","走行中、マニュアルトランスミッションのシフトレバーの操作が不能になった。"
2776,"2007年02月07日","東京都","ＨＰ","アウディ","","8DAAHF","Ａ４","20,000 Km","","緩衝装置","約２万キロ","前輪のアッパーリンクのゴムブッシュから異音が生ずる。"
2777,"2007年02月07日","埼玉県","ＨＰ","ホンダ","2006/08","DBA-RN8","ストリーム","1,300 Km","R20A","電気装置","平成年年１８年１０月と１２月、平成年１９","頻繁にバッテリーが上がるので新品と交換したが、症状が改善しない。"
2778,"2007年02月07日","福岡県","ＨＰ","スバル","2001/07","TA-BH5","レガシィ","40,000 Km","EJ20","燃料装置","平成１７年１２月","エンジンルーム内で燃料が漏れて、車室内に気化したガソリンが浸入した。"
2779,"2007年02月07日","北海道","ＨＰ","トヨタ","2001/09","TA-NZE124","アレックス","30,000 Km","","その他","平成１８年１１月","キー差し込み部分の不具合により、キーが回らずハンドルロックが解除出来なくなった。"
2780,"2007年02月07日","北海道","ＨＰ","ホンダ","2006/03","DBA-RG2","ステップワゴン","","K20A","保安灯火","購入後から２ヶ月後より","ワイパーブレードを交換したところ、ワイパーを動かすと激しいビビリが発生し、しっかり拭きとらない。"
2781,"2007年02月07日","北海道","ＨＰ","ホンダ","2006/03","DBA-RG2","ステップワゴン","","","乗車装置","購入後、３ヶ月後から","右側のスライドドアから異音が生ずる。"
2782,"2007年02月07日","鹿児島県","電話","三菱","","","デリカスペースギア","","","エンジン","","走行開始後ある程度の距離を走行するとエンストする。"
2783,"2007年02月06日","佐賀県","ﾌﾘｰﾀﾞｲｱﾙ","スズキ","","UA-MH21S","ワゴンＲ","40,000 Km","","動力伝達","","ドライブシャフトのジョイントブーツからグリスが滲み出ていた。"
2784,"2007年02月06日","秋田県","ﾌﾘｰﾀﾞｲｱﾙ","ニッサン","1998/11","E-HC35","ローレル","101,000 Km","RB20","電気装置","Ｈ１９年２月","イグニッションコイルの不調により、エンジンから大きな振動が発生した。"
2785,"2007年02月06日","東京都","ＨＰ","マツダ","1998/10","GF-NB6C","ロードスター","38,000 Km","B6","電気装置","平成１７年１１月１日","走行中、発電機の制御不良によるで過充電で配線の焼損が生じ、エンストした。"
2786,"2007年02月06日","滋賀県","ＨＰ","三菱","2000/01","GF-N96W","シャリオグランディス","84,000 Km","6G72","保安灯火","平成１９年１月","ハンドル中心部の樹脂カバーが、変形して縮み、クラクションを押してるのと同じ状態になったため、キーを回すとクラクションが鳴り続ける。"
2787,"2007年02月06日","大阪府","ＨＰ","トヨタ","1997/09","GA-KM51","ライトエース","144,700 Km","5K","電気装置","平成１９年２月５日","シートベルト警報装置の配線が端子部分で切れた。"
2788,"2007年02月06日","大分県","ＨＰ","三菱","1995/07","Y-V46WG","パジェロ","109,000 Km","4M40","エンジン","１１月～３月（寒冷期）","走行中にアクセルを戻すとエンジンが停止し、再始動が困難になる。"
2789,"2007年02月06日","静岡県","ＨＰ","ルノー","2001/03","GF-AF4J","セニック","72,000 Km","F4","保安灯火","平成１９年２月３日","パワーウインドを操作したら異音がした後、窓が最下部に落下した。"
2790,"2007年02月06日","神奈川県","ＨＰ","トヨタ","2005/02","PB-XZB50","コースター","20,000 Km","N04C","制動装置","平成１９年１月","エンジン始動直後にブレーキが堅い。"
2791,"2007年02月06日","神奈川県","ＨＰ","日野","2004/02","KK-HZB50M","リエッセⅡ","24,653 Km","1HZ","動力伝達","平成１９年１月　その前にも","エンジン始動直後にクラッチが重い。"
2792,"2007年02月06日","京都府","ＨＰ","ルノー","2003/05","GF-BK4J","ルーテシア","34,500 Km","K4J","乗車装置","平成１９年１月２８日","運転席シートベルトが巻き取り機構の不具合により、完全に伸びきった状態になった。"
2793,"2007年02月06日","愛媛県","電話","スズキ","2007/01","BA-CG42A","ベクスター","110 Km","g405","かじ取り","","転倒等の事故をしていないにもかかわらず、ハンドルの振れが大きい。"
2794,"2007年02月05日","福岡県","24時間電話","スズキ","","DBA-MF22S","ＭＲワゴン","5,400 Km","","その他","平成１９年２月","鍵を差し込んでいないのにエンジンが始動する。"
2795,"2007年02月05日","大阪府","ﾌﾘｰﾀﾞｲｱﾙ","トヨタ","","TA-AZR60G","ヴォクシー","47,000 Km","1AZ","燃料装置","Ｈ１９．１．２１","燃料の供給部分の不具合により走行中にエンジンが停止し、そのまま走行不能になった。"
2796,"2007年02月05日","兵庫県","ﾌﾘｰﾀﾞｲｱﾙ","メルセデス・ベンツ","2005/12","DBA-219356C","ＣＬＳ３５０","2,000 Km","272","走行装置","Ｈ１８年１２月","スノータイヤに交換し、駐車したところ、タイヤの空気が抜けていた。"
2797,"2007年02月05日","千葉県","ﾌﾘｰﾀﾞｲｱﾙ","三菱","1998/02","GF-N71W","ＲＶＲ","100,000 Km","4G93","車枠・車体","Ｈ１８年１月２３日","高速道路を走行中に発煙しそのまま発火、炎上した。"
2798,"2007年02月05日","静岡県","電話","三菱","1999/10","BE63EE","ふそうローザ","115,301 Km","4M51","電気装置","これまでに２回","シャシーとエンジンを繋ぐエンジンアース線がエンジンの振動により切れた。"
2799,"2007年02月05日","不明","電話","ヤマハ","","","マジェスティ４００ＣＣ","","","かじ取り","","左カーブを曲がっている際にフォークが外れ転倒した。"
2800,"2007年02月05日","大阪府","ＨＰ","ＢＭＷ","2006/06","E-90","３シリーズ","7,200 Km","","動力伝達","平成１９年１月より","寒冷時に４０００ｒｐｍになっても変速機がシフトアップしない。また速度が低下すると勝手に１速までシフトダウンする。"
2801,"2007年02月05日","宮城県","ＨＰ","ニッサン","2001/02","KH-ATWE50","エルグランド","77,500 Km","ZD30","エンジン","２００７／０１／１７","燃料噴射制御コンピューターの不具合により、アイドリング時にエンジンが停止した。"
2802,"2007年02月05日","京都府","ＨＰ","ホンダ","2005/07","AF57-1302572","ディオＤＸ","","","エンジン","Ｈ１８年１０月の終わりくらい","発進後、数１００メートル走行した時点でエンストする。また、信号待ちの時にもエンストすることがある。"
2803,"2007年02月05日","大分県","ＨＰ","三菱","1995/07","V46WG","パジェロ","109,000 Km","4M40","エンジン","毎年、１１月から３月（寒冷期）","燃料噴射ポンプの不具合で、エンジンが始動が困難な上、走行中にエンジンが停止する。"
2804,"2007年02月05日","京都府","ＨＰ","いすゞ","2002/03","KL-EXD51G3","ギガ","640,000 Km","6WF1","車枠・車体","平成１９年１月２４日","走行中、エアーエレメントケース付近から出火した。"
2805,"2007年02月05日","北海道","ＨＰ","サーブ","1998/05","E-EB235","","72,000 Km","B235","燃料装置","平成１８年８月","燃料タンクを満タンにするとガソリンが漏れる。"
2806,"2007年02月05日","北海道","ＨＰ","ホンダ","1999/06","GF-CF4","アコード","115,000 Km","F20B","保安灯火","平成１４年７月頃","ドアミラー固定部の塗装がはがれる。"
2807,"2007年02月05日","兵庫県","ＨＰ","メルセデス・ベンツ","2000/12","GF-638280","Ｖ２８０","31,000 Km","1040","緩衝装置","走行３００００㌔を超えてから。","リヤサスペンションからエアが漏れるため、頻繁にエアコンプレッサーが作動しバツテリーも上がりぎみになる。"
2808,"2007年02月05日","大阪府","ＨＰ","ＢＭＷ","1995/10","E-M3B","Ｍ３","37,000 Km","306S","制動装置","平成１５年５月１７日","前車が急停止したときにＡＢＳ装置が利かずタイヤがロックし、スリップして前車に追突した。"
2809,"2007年02月05日","新潟県","ＨＰ","トヨタ","2001/01","GH-ACR30W","エスティマ","60,000 Km","2AZ","エンジン","平成１８年８月頃","エンジン始動時にハンチングが発生し、その間はアクセルを踏まなくとも車が走行してしまう。"
2810,"2007年02月05日","埼玉県","ＨＰ","フォルクスワーゲン","2004/07","GH-9NBBY","ポロ","","","エンジン","平成１８年１月、平成１９年１月","エキゾースト警告灯が頻繁に点灯する。"
2811,"2007年02月05日","福岡県","ＨＰ","トヨタ","","KK-BU420","ダイナ","","15B","動力伝達","平成１８年１２月","マニュアルトランスミッションのシフトレバーが動かなくなった。"
2812,"2007年02月05日","茨城県","ＨＰ","三菱","1996/02","KD-PD8W","デリカスペースギア","160,000 Km","4M40","エンジン","２００６／１２","右折しようとしたらエンジンが停止し、ハンドルが動かなくなった。また、走行中アクセルを戻したときにエンジンが停止する。"
2813,"2007年02月05日","神奈川県","電話","ニッサン","","","キューブ","","","燃料装置","購入２年後","燃料タンクから燃料が漏れる。"
2814,"2007年02月05日","愛知県","電話","ダイハツ","","E-G303G","パイザー","40,000 Km","","エンジン","","走行中にエンジンが停止する。"
2815,"2007年02月04日","香川県","ＨＰ","フォルクスワーゲン","1996/03","E-1HADY","ゴルフワゴン","159,576 Km","ADY","保安灯火","購入当初","パワーウインドウが作動しない。"
2816,"2007年02月04日","栃木県","ＨＰ","ホンダ","2003/07","SC54","ＣＢ１３００ＳＦ","","","エンジン","平成１５年１１月１日","外気温が低いと走行中にノッキングしたりエンジンが止まったりする。"
2817,"2007年02月04日","兵庫県","ＨＰ","トヨタ","2006/02","KR-KDH200V","ハイエース","21,100 Km","2KD","エンジン","新規登録後９ヶ月目頃・走行距離１９５００","アイドリング状態でハンチング及びエンストする。"
2818,"2007年02月04日","山口県","ＨＰ","スズキ","","ABA-DA64W","エブリイワゴン","1,000 Km","","車枠・車体","平成１８年２月","デファレンシャルギア付近から異音・振動が発生する。"
2819,"2007年02月03日","三重県","ＨＰ","三菱","2002/01","GF-PD6W","デリカ","72,600 Km","6G72","その他","新車からずっと","アイドリング状態が長く続くとエアコンの効きが悪くなる。"
2820,"2007年02月03日","大分県","ＨＰ","スズキ","2001/03","LA-MA34S","ワゴンＲソリオ","41,345 Km","M13A","かじ取り","２００９／１","ハンドルに軸方向のガタが出た。"
2821,"2007年02月03日","愛知県","ＨＰ","ニッサン","2005/07","GH-V35","スカイライン","15,000 Km","VQ25","車枠・車体","平成１７年７月頃から","後輪タイヤハウス付近から、高い金属音が聞こえる。"
2822,"2007年02月03日","北海道","ＨＰ","いすゞ","2000/03","KH-UBS73GW","ビッグホーン","141,000 Km","","エンジン","平成１９年１月２８日","セルスターターを回した後セルモーターから発火し、エンジンルームより白煙が上がった。"
2823,"2007年02月03日","千葉県","ＨＰ","ホンダ","2006/08","DBA-RG1","ステップワゴン","3,000 Km","K20A","車枠・車体","新車購入時から","エンジン回転数２０００ｒｐｍ前後で異音が発生する。"
2824,"2007年02月03日","東京都","ＨＰ","ニッサン","2006/12","Y12","ウイングロード","290 Km","HR15","動力伝達","最近","無段変速機構のため、坂道発進時にクリープ現象がなく、車両が後退してしまう。"
2825,"2007年02月03日","鹿児島県","ＨＰ","ニッサン","1999/11","GF-PC24","セレナ","49,900 Km","SR20","動力伝達","ＣＶＴモーターを交換してから","シフトレバーを数回往復させないとＤレンジに入らない。Ｄレンジに入っても動力伝達が鈍い。"
2826,"2007年02月03日","東京都","ＨＰ","ユソーキ","1998/10","YJV309B","","","","車枠・車体","リコール作業後","車枠の亀裂対策で補強板を追加したがその箇所から亀裂が発生している。"
2827,"2007年02月03日","沖縄県","ＨＰ","マツダ","2002/09","UA-MD22S","ＡＺ－ワゴン","53,270 Km","K6A","動力伝達","平成１７年５月及び平成１９年２月","変速機が、ＤレンジからＰレンジに入らないため、エンジンの始動ができず、キーも抜けない。"
2828,"2007年02月02日","東京都","電話","ＢＭＷ","2001/02","GH-AV22","３２０ｉ","38,000 Km","","電気装置","","ヘッドライト裏のケーブルから発火・延焼し、エンジンルームを全焼した。"
2829,"2007年02月02日","東京都","ﾌﾘｰﾀﾞｲｱﾙ","スバル","","GD-TV1","サンバー","160,000 Km","","乗車装置","１４２０００ｋｍ時","ドアヒンジ部が劣化・疲労により、走行中に落下した。"
